sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url,经纬度
38339849,叶美术,0,0.0,,,121.4697763262,31.2156744745,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.46977633  31.21567447]
38339835,华泾社区文化活动中心,0,0.0,,,121.4606132161,31.125718027,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.46061322  31.12571803]
38339832,嘉兴路街道图书馆,0,0.0,,,121.4996956132,31.267768433,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49969561  31.26776843]
38339827,竹园艺术中心,0,0.0,,,121.5397902202,31.2272242035,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.53979022  31.2272242 ]
38339825,上海路路壹号路亚俱乐部,0,100.0,,,121.5835683908,30.9595985112,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.58356839  30.95959851]
38339807,好好笑,0,100.0,,,121.4489988055,31.2348875235,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.44899881  31.23488752]
38339796,学悦风咏书社,0,100.0,,,121.515099555,31.3139343217,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.51509956  31.31393432]
38339795,杨浦区城市规划展览馆,0,0.0,,,121.5307945198,31.2710729546,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.53079452  31.27107295]
38339787,别克艺术空间,0,0.0,,,121.4786065333,31.2355124258,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.47860653  31.23551243]
38339785,彭浦新村街道图书馆,0,100.0,,,121.4577182093,31.3137172768,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45771821  31.31371728]
38339743,浦江镇图书馆,0,0.0,,,121.5186413466,31.0391379934,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.51864135  31.03913799]
38339704,茅台文化体验馆,0,0.0,,,121.475036632,31.221221575,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.47503663  31.22122158]
38339671,吴昌硕文化中心,0,0.0,,,121.3154937825,31.2163454826,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.31549378  31.21634548]
38339654,我嘉书房嘉定宝龙广场,0,0.0,,,121.2665120221,31.351860133,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.26651202  31.35186013]
38339651,永福柒拾,0,0.0,,,121.4499417786,31.2165146697,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.44994178  31.21651467]
38339650,,0,100.0,,,121.4921875969,31.2484121942,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.4921876   31.24841219]
38339649,高行文化活动中心,0,0.0,,,121.6182354889,31.3021823594,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.61823549  31.30218236]
38339647,界界乐上海文化艺术中心,0,0.0,,,121.2330988948,31.1549277238,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.23309889  31.15492772]
38339645,小灯塔儿童俱乐部,0,0.0,,,121.3082831989,31.2780576613,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.3082832   31.27805766]
38339610,凌云路街道图书馆,0,0.0,,,121.4406412281,31.1367011556,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.44064123  31.13670116]
38339607,役家兵站文化馆,0,0.0,,,121.5000561611,31.3420034974,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.50005616  31.3420035 ]
38339601,里美艺术空间,0,0.0,,,121.4960307506,31.2387518813,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49603075  31.23875188]
38339597,原版少儿图书馆,0,0.0,,,121.4910515028,31.3004079012,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.4910515  31.3004079]
38339577,微爱公益空间,0,0.0,,,121.4498158003,31.2458139872,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.4498158   31.24581399]
38339576,金桥镇图书馆,0,0.0,,,121.6167725851,31.2739590719,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.61677259  31.27395907]
38339573,华漕国际社区文化活动中心,0,100.0,,,121.2952121506,31.2158958981,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.29521215  31.2158959 ]
38339570,美兰西湖文化活动中心,0,0.0,,,121.357715,31.392103,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.357715  31.392103]
38339542,六合巷,0,0.0,,,121.4912255504,31.2432365721,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49122555  31.24323657]
38339541,吉利工坊,0,0.0,,,121.4891929888,31.267949,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.48919299  31.267949  ]
38339521,艺术院线,0,0.0,,,121.4749936319,31.2266072798,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.47499363  31.22660728]
38339519,张庙社区文化活动中心,0,0.0,,,121.4506723121,31.3449514895,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45067231  31.34495149]
38339490,漆栖文化体验馆,0,0.0,,,121.4901436909,31.0693341327,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49014369  31.06933413]
38339488,坐忘书房金科路店,0,0.0,,,121.6077872347,31.20930632,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.60778723  31.20930632]
38339482,线股道书屋,0,0.0,,,121.4309309594,31.6816405566,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.43093096  31.68164056]
38339481,爱上海忆生活改革开放四十年主题展,0,0.0,,,121.4817295414,31.2412711642,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.48172954  31.24127116]
38339479,云堡未来市,0,0.0,,,121.2386018718,31.0960059246,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.23860187  31.09600592]
38339471,宋庆龄文化展示中心,0,0.0,,,121.7105740774,31.2010707565,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.71057408  31.20107076]
38339462,复旦图书馆,0,0.0,,,121.509390103,31.3029749178,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.5093901   31.30297492]
38339461,马桥镇文体中心,0,0.0,,,121.3724059025,31.0375340641,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.3724059   31.03753406]
38339456,上海电力学院图书馆长阳路校区,0,0.0,,,121.5537901633,31.2813823239,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.55379016  31.28138232]
38339446,杨行镇社区图书馆,0,0.0,,,121.4529989789,31.3847902969,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45299898  31.3847903 ]
38339438,凉城新村街道图书馆,0,0.0,,,121.4774169566,31.3041677237,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.47741696  31.30416772]
38339434,张江图书馆,0,0.0,,,121.6359535059,31.195316687,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.63595351  31.19531669]
38339361,香江画廊香江画廊,0,0.0,,,121.3763894915,31.1789832917,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.37638949  31.17898329]
38339357,,0,0.0,,,121.4691093617,31.2222806222,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.46910936  31.22228062]
38339354,知阅书房,0,0.0,,,121.4401996696,31.3515099293,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.44019967  31.35150993]
38339353,好久不读,0,96.0,,,121.5683568665,31.2156061176,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.56835687  31.21560612]
38339351,上海市飞镖运动协会天钥桥路,0,0.0,,,121.4480450505,31.1937793504,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.44804505  31.19377935]
38339349,长风新村街道图书馆,0,0.0,,,121.4057700843,31.2401107268,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.40577008  31.24011073]
38339348,康乐书院,0,0.0,,,121.4193706231,31.1578981305,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.41937062  31.15789813]
38339345,,0,0.0,,,121.3951589702,31.2197979216,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.39515897  31.21979792]
38339343,虹园新虹法制文化主题公园,0,0.0,,,121.3184170361,31.2179121491,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.31841704  31.21791215]
38339287,彭浦新村号社区文化活动中心,0,0.0,,,121.4577956124,31.3139545042,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45779561  31.3139545 ]
38339275,龙华街道图书馆,0,0.0,,,121.4560198195,31.1745631373,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45601982  31.17456314]
38339274,神兽之间博荟店,0,0.0,,,121.486618,31.202719,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.486618  31.202719]
38339273,罗泾农家风情展示馆,0,100.0,,,121.3258842525,31.4974750738,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.32588425  31.49747507]
38339272,城事机密魔术馆,0,0.0,,,121.6121482556,31.2667650399,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.61214826  31.26676504]
38339166,杉达学院图书馆,0,0.0,,,121.6643167004,31.2751068009,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.6643167  31.2751068]
38338825,李政道图书馆,0,0.0,,,121.4327444376,31.0316253885,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.43274444  31.03162539]
38338604,通河新村街道图书馆,0,0.0,,,121.4504701001,31.3449563196,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.4504701   31.34495632]
38338564,程家桥街道图书馆,0,76.0,,,121.3750557775,31.200402741,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.37505578  31.20040274]
38338511,外滩街道图书馆,0,0.0,,,121.4907077618,31.2461265889,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49070776  31.24612659]
38338306,黄炎培职业教育展示馆,0,0.0,,,121.5552047385,31.0785549036,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.55520474  31.0785549 ]
38338299,枫林路街道图书馆,0,0.0,,,121.4554301769,31.1867701279,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45543018  31.18677013]
38338287,仙霞新村街道图书馆,0,0.0,,,121.3998790545,31.2119832293,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.39987905  31.21198323]
38338238,沪杏科技图书馆,0,0.0,,,121.3856523598,31.1984604718,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.38565236  31.19846047]
38338228,周家桥街道图书馆,0,0.0,,,121.4141410231,31.2251468005,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.41414102  31.2251468 ]
38338058,东一美术馆,0,70.0,,,121.497985,31.239217,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.497985  31.239217]
38338028,新梦舞厅,0,0.0,,,121.4619967078,31.2743448057,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.46199671  31.27434481]
38337930,控江路街道图书馆,0,80.0,,,121.5289373884,31.284241932,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.52893739  31.28424193]
38337901,长白新村街道图书馆,0,0.0,,,121.5500857029,31.3012463936,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.5500857   31.30124639]
38337806,定海路街道图书馆,0,0.0,,,121.5556219177,31.2845409875,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.55562192  31.28454099]
38337804,江苏路街道图书馆,0,0.0,,,121.4321818998,31.2259755635,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.4321819   31.22597556]
38337785,涵芬楼阅读体验中心,0,0.0,,,121.4566680474,31.0416814393,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45666805  31.04168144]
38337773,包玉刚图书馆,0,94.0,,,121.4365103098,31.0281588908,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.43651031  31.02815889]
38337613,桃花岛,0,0.0,,,121.1949854371,31.0646399851,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.19498544  31.06463999]
38337584,上海广富林奇石馆,0,0.0,,,121.1876558752,31.0700998229,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.18765588  31.07009982]
38337426,广良寺,0,0.0,,,121.843426,31.546765,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.843426  31.546765]
38337319,新桥公园,0,60.0,,,121.3196826062,31.0660743587,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.31968261  31.06607436]
38337254,雕塑艺术公园,0,0.0,,,121.50985,30.935161,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.50985   30.935161]
38337252,植根花实艺术空间,0,0.0,,,121.4526821346,31.1851383147,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45268213  31.18513831]
38337193,新泰仓库,0,0.0,,,121.486957,31.247394,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.486957  31.247394]
38337142,马桥森林体育公园,0,0.0,,,121.3539614655,31.0356084598,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.35396147  31.03560846]
38337078,康乐汇口袋公园,0,0.0,,,121.4194731382,31.157884075,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.41947314  31.15788407]
38337071,张家浜休闲绿道,0,0.0,,,121.5820748597,31.2321012523,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.58207486  31.23210125]
38336992,中共中央军委机关旧址纪念馆,0,0.0,,,121.4689680178,31.2435193064,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.46896802  31.24351931]
38336958,灰仓艺术空间,0,0.0,,,121.5659762842,31.2755142927,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.56597628  31.27551429]
38336834,上海淞南寺,0,0.0,,,121.4985208495,31.3525566202,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49852085  31.35255662]
38336635,沪南钱业公所,0,0.0,,,121.4994134177,31.2340300279,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49941342  31.23403003]
38336577,唐家塔口袋公园,0,0.0,,,121.5370049971,31.2845768687,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.537005    31.28457687]
38336545,上海少年儿童图书馆新馆,0,100.0,,,121.404594,31.226849,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.404594  31.226849]
38336453,莲花寺,0,0.0,,,121.0799513414,30.9925863764,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.07995134  30.99258638]
38336451,南大公园,0,0.0,,,121.3776280068,31.3118787788,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.37762801  31.31187878]
38336308,生香阁美术馆,0,0.0,,,121.0207418709,30.855597347,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.02074187  30.85559735]
38336265,淳之当代瓷器博物馆,0,0.0,,,121.4890650936,31.0014730165,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.48906509  31.00147302]
38336264,我的亲宠乐园,0,0.0,,,121.1632576362,30.7913534899,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.16325764  30.79135349]
38336136,外滩一号艺术中心,0,0.0,,,121.4978751286,31.2391439341,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49787513  31.23914393]
38336128,,0,80.0,,,121.4954499985,31.2403157047,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49545    31.2403157]
38336015,颠倒艺术馆上海旗舰店,0,100.0,,,121.5054236603,31.2425078698,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.50542366  31.24250787]
38335367,中医药文化园,0,0.0,,,121.6024342258,31.2026480896,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.60243423  31.20264809]
38335365,崇明美术馆,0,0.0,,,121.434619129,31.6258630087,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.43461913  31.62586301]
38335264,百荟园,0,0.0,,,121.0989130811,30.9348642021,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.09891308  30.9348642 ]
38335071,中环绿地,0,0.0,,,121.4590789787,31.2996981447,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.45907898  31.29969814]
38335020,闵行园区,0,0.0,,,121.4209605888,31.0425132203,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.42096059  31.04251322]
38334897,美兰湖水上运动中心,0,0.0,,,121.3614581505,31.4063632777,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.36145815  31.40636328]
38334894,上海工艺美术工厂,0,0.0,,,121.4365283381,31.176856737,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.43652834  31.17685674]
38334545,江阴街,0,80.0,,,121.49477,31.218389,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.49477   31.218389]
38259720,古美公园,0,92.0,,,121.399492,31.14749,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,[121.399492  31.14749 ]
