,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
481,龙潭中湖公园,0,94.0,,,116.4397208469,39.882817345,0,0.0,龙潭中湖公园,
482,北京冬奥公园,0,86.0,,,116.1751504708,39.89824029,0,0.0,北京冬奥公园,
483,新潞·运河文创园,0,0.0,,,116.677249,39.931965,0,0.0,新潞运河文创园,
484,UP熊亲子乐园,0,0.0,,,116.226591,40.089351,0,0.0,熊亲子乐园,UP
485,燕城古街,0,0.0,,,116.6677719864,40.3673939032,0,0.0,燕城古街,
486,sorehsa索瑞萨康养公园,0,0.0,,,115.7948108507,40.4674060821,0,0.0,索瑞萨康养公园,sorehsa
487,特种动物园,0,0.0,,,116.438556,40.162905,0,0.0,特种动物园,
488,安南湿地环保主题公园,0,0.0,,,116.4693515914,39.7358294383,0,0.0,安南湿地环保主题公园,
489,云湖森林公园,0,0.0,,,116.904798,40.472206,0,0.0,云湖森林公园,
490,云岗森林公园,0,90.0,,,116.163955,39.832718,0,0.0,云岗森林公园,
491,后沙峪公园,0,0.0,,,116.4916283237,40.0887291908,0,0.0,后沙峪公园,
492,涧沟村,0,100.0,,,116.0456035254,40.0698368759,0,0.0,涧沟村,
493,延庆阪泉体育公园,0,0.0,,,115.8864900273,40.4773053381,0,0.0,延庆阪泉体育公园,
494,东方1956文化创意园,0,0.0,,,116.0223149663,39.7068207632,0,0.0,东方文化创意园,
495,焦化厂遗址,0,0.0,,,116.542926,39.861391,0,0.0,焦化厂遗址,
496,清水花谷,0,0.0,,,115.637369,39.953271,0,0.0,清水花谷,
497,植物博物馆,0,0.0,,,116.2184961964,40.0019026526,0,0.0,植物博物馆,
498,十渡太平天池自然风景区Shidu Taiping Tianchi Natural Scenic Area,0,90.0,,,115.58459,39.745656,2,0.0,十渡太平天池自然风景区,ShiduTaipingTianchiNaturalScenicArea
499,圆明园遗址公园-坦坦荡荡,0,94.0,,,116.300797,40.011677,5,0.0,圆明园遗址公园坦坦荡荡,
500,常兴地热城Changxing Geothermal City,0,0.0,,,116.4221768944,40.1663640623,0,0.0,常兴地热城,ChangxingGeothermalCity
501,新安城市记忆公园Xin'an City Memory Park,0,84.0,,,116.1802806936,39.9151917909,0,0.0,新安城市记忆公园,XinanCityMemoryPark
502,喇叭沟门Labagoumen Village,0,80.0,,,116.6295788842,40.907383179,0,0.0,喇叭沟门,LabagoumenVillage
503,神堂峪古长城Shentangyu Ancient Great Wall,0,0.0,,,116.625876,40.44726,0,0.0,神堂峪古长城,ShentangyuAncientGreatWall
504,房山百花山风景区Baihua Mountain Sceneic Area,0,90.0,,,115.623199,39.86322,2,0.0,房山百花山风景区,BaihuaMountainSceneicArea
505,"延庆世界地质公园恐龙足迹陈列室Dinosaur Footprint Showroom, Yanqing Global Geopark",0,0.0,,,116.2566400433,40.6667702867,0,0.0,延庆世界地质公园恐龙足迹陈列室,DinosaurFootprintShowroomYanqingGlobalGeopark
506,长生悬索桥,0,0.0,,,115.73362,39.84853,0,0.0,长生悬索桥,
507,白河大峡谷Baiheda Canyon,0,0.0,,,116.738494,40.633339,0,0.0,白河大峡谷,BaihedaCanyon
508,护国寺街Huguo Temple Street,0,90.0,,,116.383024,39.941254,1,0.0,护国寺街,HuguoTempleStreet
509,中信证券大厦CITIC Securities Building,0,80.0,,,116.474504,39.956053,1,0.0,中信证券大厦,CITICSecuritiesBuilding
510,奥摩星球动物乐园Aomoxingqiu Dongwu Amusement Park,0,96.0,,,116.446726,40.030031,2,0.0,奥摩星球动物乐园,AomoxingqiuDongwuAmusementPark
511,瀛海休闲公园Yinghai Leisure Park,0,84.0,,,116.4420709937,39.7727371071,1,0.0,瀛海休闲公园,YinghaiLeisurePark
512,亦庄公园Yizhuang Park,0,92.0,,,116.478870079,39.8112533262,9,0.0,亦庄公园,YizhuangPark
513,南海子公园二期-南大门,0,100.0,,,116.4571090299,39.7814584059,8,0.0,南海子公园二期南大门,
514,东四胡同博物馆Dongsihutong Museum,0,96.0,,,116.4267149597,39.9335545579,3,0.0,东四胡同博物馆,DongsihutongMuseum
515,生存岛新概念旅游基地Shengcundao New Concept Tourist Base,0,0.0,,,116.6469190938,40.3702116819,0,0.0,生存岛新概念旅游基地,ShengcundaoNewConceptTouristBase
516,清华大学艺术博物馆Qinghuadaxueyishu Museum,0,92.0,,,116.342234,40.007638,17,0.0,清华大学艺术博物馆,QinghuadaxueyishuMuseum
517,"青龙峡旅游度假区-手划船区Rowing Boating Area, Qinglong Gorge Tourist Resort",0,100.0,,,116.693541,40.459569,0,0.0,青龙峡旅游度假区手划船区,RowingBoatingAreaQinglongGorgeTouristResort
518,"顺义奥林匹克水上公园-静水艇库Flatwater Canoe House, Olympic Rowing-Canoeing Park",0,98.0,,,116.701409,40.178416,3,0.0,顺义奥林匹克水上公园静水艇库,FlatwaterCanoeHouseOlympicRowingCanoeingPark
519,"恭王府-东侧院East Courtyard, Prince Gong's Mansion",0,98.0,,,116.393196,39.944354,1,0.0,恭王府东侧院,EastCourtyardPrinceGongsMansion
520,凯悦莱清·汤泉,0,0.0,,,116.18104,39.754386,0,0.0,凯悦莱清汤泉,
521,北京世园会中国馆China Pavilion of Beijing Expo,0,96.0,,,115.957128,40.446396,139,0.0,北京世园会中国馆,ChinaPavilionofBeijingExpo
522,青龙湖水上乐园,0,0.0,又名“青龙湖梦幻水上乐园”,,116.098379,39.800381,0,0.0,青龙湖水上乐园,
523,克劳沃展园（北京世界园艺博览会）,0,0.0,克劳沃依托自身雄厚的科研和技术力量以及强大的营销体系，通过发展草产业致力于国家生态保护、草地建设、高效农牧渔业和国土绿化等宏伟事业，稳定持续的向国内草原及农牧业提供优质产品。,,115.95248,40.44542,0,0.0,克劳沃展园北京世界园艺博览会,
524,西西弗书店（城市旗舰黑标店）Sisyphe City Books,0,0.0,聚焦中国文化下的文字演变与城市发展,,116.465613,39.918251,0,0.0,西西弗书店城市旗舰黑标店,SisypheCityBooks
525,北京丰汇时代美食街FengHui ShiDai MeiShiJie,0,0.0,,,116.3708017551,39.9226820227,0,0.0,北京丰汇时代美食街,FengHuiShiDaiMeiShiJie
526,北京首商步行街ShouShang BuXingJie,0,0.0,,,116.5984598258,40.0536982888,0,0.0,北京首商步行街,ShouShangBuXingJie
527,房山西湖港Fangshan Xihu Port,0,0.0,,,115.5245177756,39.6682397382,0,0.0,房山西湖港,FangshanXihuPort
528,八大处Eight Great Temples (Ba Da Chu Park),0,98.0,,,116.190196,39.968527,7,0.0,八大处,EightGreatTemplesBaDaChuPark
529,北京科学中心Beijingkexue Center,0,88.0,,,116.400525,39.977103,3,0.0,北京科学中心,BeijingkexueCenter
530,胭脂胡同,0,100.0,,,116.372514,39.918224,2,0.0,胭脂胡同,
531,梦田薰衣草庄园Mengtian Xunyicao Manor,0,0.0,,,116.969179,40.588694,0,0.0,梦田薰衣草庄园,MengtianXunyicaoManor
532,圣泉寺Shengquan Temple,0,0.0,,,116.58835,40.371419,0,0.0,圣泉寺,ShengquanTemple
533,莲花山森林公园Lianhuashan Forest Park,0,0.0,,,116.288991,40.444634,0,0.0,莲花山森林公园,LianhuashanForestPark
534,"世界公园-墨西哥塔欣壁龛金字塔El Tajin Building of the Colamns of Mexico, World Park",0,0.0,,,116.290275,39.815254,0,0.0,世界公园墨西哥塔欣壁龛金字塔,ElTajinBuildingoftheColamnsofMexicoWorldPark
535,京门铁路遗址公园Jingmen Railway Relics Park,0,98.0,,,116.104895524,39.9594085417,3,0.0,京门铁路遗址公园,JingmenRailwayRelicsPark
536,甘肃园(北京世界园艺博览会),0,0.0,再现反弹琵琶、莫高窟九间楼，展现绚丽多彩的甘肃丝路画卷。,,115.959269,40.443823,297,0.0,甘肃园北京世界园艺博览会,
537,中间影院,0,0.0,热爱是一种态度,,116.23756,39.95935,0,0.0,中间影院,
538,密云天云山Tianyun Mountain,0,0.0,,,117.4222835163,40.6852606521,0,0.0,密云天云山,TianyunMountain
539,"八达岭国家森林公园-詹天佑旧居Former Residence of Zhan Tianyou, Badaling National Forest Park",0,90.0,,,116.044049,40.344534,3,0.0,八达岭国家森林公园詹天佑旧居,FormerResidenceofZhanTianyouBadalingNationalForestPark
540,大悲庵,0,0.0,,,115.822,39.6821,0,0.0,大悲庵,
541,清水公园Qingshui Park,0,80.0,,,115.64,39.9498,1,0.0,清水公园,QingshuiPark
542,元大都城墙遗址City Site of Yuan Dynasty,0,94.0,,,116.41705,39.9822,43,0.0,元大都城墙遗址,CitySiteofYuanDynasty
543,"森林公园-向日葵园Sunflower Garden, Forest Park",0,90.0,,,116.386654,40.031344,4,0.0,森林公园向日葵园,SunflowerGardenForestPark
544,天通苑街心花园Tiantongyuan Jie Xin Garden,0,94.0,,,116.42703,40.067333,1,0.0,天通苑街心花园,TiantongyuanJieXinGarden
545,果汁公园Guozhi Park,0,96.0,,,116.514,39.9646,1,0.0,果汁公园,GuozhiPark
546,园外园玩茶棚公园Yuanwaiyuan Chapeng Park,0,98.0,,,116.2536838419,39.9818491006,5,0.0,园外园玩茶棚公园,YuanwaiyuanChapengPark
547,炎黄纪念馆Yan Huang Memorial Hall,0,0.0,,,116.0455716976,40.3353948584,0,0.0,炎黄纪念馆,YanHuangMemorialHall
548,施必得索道下站,0,0.0,,,116.571046,40.438811,0,0.0,施必得索道下站,
549,外交学院-足球场,0,0.0,,,116.284777861,40.1596034499,0,0.0,外交学院足球场,
550,798艺术区足球场,0,0.0,,,116.510376217,39.9858586081,0,0.0,艺术区足球场,
551,书画长廊,0,0.0,,,116.41853996,39.9869196266,0,0.0,书画长廊,
552,欧玛特控制设备技术有限公司,0,0.0,,,116.4303144981,39.9869701421,0,0.0,欧玛特控制设备技术有限公司,
553,九渡山庄生态园Jiudu Villa Ecological Park,0,0.0,,,116.3680474266,40.3772663497,0,0.0,九渡山庄生态园,JiuduVillaEcologicalPark
554,秀岭民俗客店,0,0.0,,,116.7958336286,40.6047343487,0,0.0,秀岭民俗客店,
555,东郊湿地公园Dongjiao Wetland Park,0,96.0,,,116.666238,40.025499,19,0.0,东郊湿地公园,DongjiaoWetlandPark
556,三山五园绿道Three Mountains and Five Gardens Greenway,0,96.0,,,116.321196,40.005432,9,0.0,三山五园绿道,ThreeMountainsandFiveGardensGreenway
557,颐堤港公园Yidigang Park,0,88.0,,,116.4998318584,39.9763762946,34,0.0,颐堤港公园,YidigangPark
558,中华奇石园Chinese Rare Stone Park,0,94.0,,,116.5648326884,40.4378112721,6,0.0,中华奇石园,ChineseRareStonePark
559,玛雅岛,0,92.0,,,116.1921382365,40.1011023817,5,0.0,玛雅岛,
560,《新青年》编辑部旧址(陈独秀旧居)Chenduxiu Jiuju,0,94.0,,,116.410458,39.923641,9,0.0,新青年编辑部旧址陈独秀旧居,ChenduxiuJiuju
561,月亮河公园Yuelianghe Park,0,94.0,,,116.6933573178,39.9272663233,16,0.0,月亮河公园,YuelianghePark
562,财主院Moneybag Courtyard,0,90.0,,,115.650866,40.004334,3,0.0,财主院,MoneybagCourtyard
563,一线天景区Yixiantian Sceneic Area,0,90.0,,,117.2385525514,40.3375380302,3,0.0,一线天景区,YixiantianSceneicArea
564,江水河民俗旅游村Jiangshui River Folk Tourism Village,0,100.0,,,115.5093869283,40.0367284225,0,0.0,江水河民俗旅游村,JiangshuiRiverFolkTourismVillage
565,九眼楼生态长城展示区Jiuyanlou Great Wall,0,92.0,,,116.525318,40.504274,3,0.0,九眼楼生态长城展示区,JiuyanlouGreatWall
566,怀九河Huaijiu River,0,100.0,,,116.4562275696,40.3643798828,2,0.0,怀九河,HuaijiuRiver
567,燕城水韵长街Yancheng Shui Yun Zhang Street,0,76.0,,,116.668422,40.368201,10,0.0,燕城水韵长街,YanchengShuiYunZhangStreet
568,北玉河村Beiyuhe Village,0,76.0,,,116.2323122555,40.1243615438,4,0.0,北玉河村,BeiyuheVillage
569,小关奥林匹克文化广场Xiaoguan Olympic Cultural Square,0,96.0,,1178.0,116.4245394629,39.9887699326,21,0.0,小关奥林匹克文化广场,XiaoguanOlympicCulturalSquare
570,慕田峪博物馆Mutianyu Museum,0,94.0,,1188.0,116.5700398176,40.4387349797,11,0.0,慕田峪博物馆,MutianyuMuseum
571,狼垡公园Langfa Park,0,90.0,,1239.0,116.2889380213,39.7982810691,5,0.0,狼垡公园,LangfaPark
572,寄园Jiyuan Garden,0,84.0,,1251.0,116.3713301604,39.897837954,3,0.0,寄园,JiyuanGarden
573,"金海湖花间集Huajianji, Jinhai Lake",0,96.0,,1252.0,117.307415,40.185988,6,0.0,金海湖花间集,HuajianjiJinhaiLake
574,751艺术区751 Art District,1,94.0,,1253.0,116.505107,39.989091,18,0.0,艺术区,ArtDistrict
575,"蒲洼东村Dong Village, Puwa Township",1,100.0,,1257.0,115.527797,39.781459,2,0.0,蒲洼东村,DongVillagePuwaTownship
576,幽岚山景区Youlan Mountain Sceneic Area,0,88.0,,1272.0,115.8662951719,39.6943709981,5,0.0,幽岚山景区,YoulanMountainSceneicArea
577,万花阵(黄花阵)Wanhua Maze (Yellow Maze) in Old Summer Palace,0,92.0,,1363.0,116.314820722,40.019614708,20,0.0,万花阵黄花阵,WanhuaMazeYellowMazeinOldSummerPalace
578,庞潭古道Pangtan Ancient Path,0,90.0,,1468.0,116.0350830374,39.9039465079,4,0.0,庞潭古道,PangtanAncientPath
579,全国农业展览馆Agricultural Exhibition Center,1,90.0,,1477.0,116.4712207232,39.9471184249,35,0.0,全国农业展览馆,AgriculturalExhibitionCenter
580,残桥,0,92.0,,719.0,116.3174208636,40.0081928849,8,0.0,残桥,
581,京彩瓷博物馆Beijing Faience Museum,0,86.0,,1656.0,116.354941,39.8881,11,0.0,京彩瓷博物馆,BeijingFaienceMuseum
582,世界公园-自由女神像Statue of Liberty,1,98.0,,1658.0,116.291585,39.817531,6,0.0,世界公园自由女神像,StatueofLiberty
583,世界公园-德国新天鹅城堡German New Swan Stone Castle,0,96.0,,1735.0,116.293105,39.817875,6,0.0,世界公园德国新天鹅城堡,GermanNewSwanStoneCastle
584,月季园Chinese Rose Garden,0,98.0,,1770.0,116.3849400688,39.8805781706,2,0.0,月季园,ChineseRoseGarden
585,北京工艺美术博物馆Beijing Gongyimeishu Museum (aolinpikehuayuanzhuguan),0,92.0,,1813.0,116.400003,40.005736,11,0.0,北京工艺美术博物馆,BeijingGongyimeishuMuseumaolinpikehuayuanzhuguan
586,紫御湾码头Ziyuwan Wharf,0,90.0,,1949.0,116.323237,39.950809,18,0.0,紫御湾码头,ZiyuwanWharf
587,北京卢沟桥史料陈列馆LuGouQiao ShiLiao ChenLieGuan,0,90.0,,2033.0,116.2272395474,39.8563589641,15,0.0,北京卢沟桥史料陈列馆,LuGouQiaoShiLiaoChenLieGuan
588,金水湖景区Jinshuihu Sceneic Area,1,88.0,,1954.0,115.756914,39.742472,17,0.0,金水湖景区,JinshuihuSceneicArea
589,天梯High Ladder,1,96.0,,2095.0,116.541112,40.449159,4,0.0,天梯,HighLadder
590,月老祠Yuelao Temple,1,90.0,,9.0,117.280549,40.654902,27,0.0,月老祠,YuelaoTemple
591,八旗会馆Ba Qi Hall,3,90.0,,13.0,117.284868,40.659311,50,0.0,八旗会馆,BaQiHall
592,黑山寺风景区Hei Mountain Temple Sceneic Area,0,80.0,,28.0,116.786322,40.49256,1,0.0,黑山寺风景区,HeiMountainTempleSceneicArea
593,龙云山风景区Longyun Mountain Sceneic Area,0,90.0,,34.0,116.75166,40.64449,1,0.0,龙云山风景区,LongyunMountainSceneicArea
594,Fun Job Art自助画室Fun Job Art Self-service Studio,0,94.0,,2144.0,116.486312,39.995015,17,0.0,自助画室,FunJobArtFunJobArtSelfserviceStudio
595,民生现代美术馆Beijing Minsheng Art Museum,1,88.0,,2168.0,116.49931,39.994507,10,0.0,民生现代美术馆,BeijingMinshengArtMuseum
596,大角峪村Dajiaoyucun,0,96.0,,38.0,117.452702,40.670878,4,0.0,大角峪村,Dajiaoyucun
597,"聚灵峡灵山古道Lingshan Ancient Road, Juling Gorge",0,88.0,,2185.0,115.4905111597,39.9998817444,3,0.0,聚灵峡灵山古道,LingshanAncientRoadJulingGorge
598,承恩寺Cheng'en Temple,1,90.0,,2213.0,116.1712540106,39.9420051575,15,0.0,承恩寺,ChengenTemple
599,广亮院Guangliang Courtyard,0,0.0,,17.0,115.6509777074,40.0041231991,0,0.0,广亮院,GuangliangCourtyard
600,西庄村Xizhuangcun,0,100.0,,19.0,116.697665,40.395746,3,0.0,西庄村,Xizhuangcun
601,航空航天博物馆Aerospace museum,0,90.0,,342.0,116.357346,39.987511,38,0.0,航空航天博物馆,Aerospacemuseum
602,中国农业博物馆China Agricultural Museum,0,96.0,,2350.0,116.47137,39.947016,30,0.0,中国农业博物馆,ChinaAgriculturalMuseum
603,百工博物馆Jingchengbai Workshop,1,88.0,,658.0,116.4410281509,39.8898515669,26,0.0,百工博物馆,JingchengbaiWorkshop
604,念坛公园Niantan Park,0,94.0,,4.0,116.319337,39.712905,109,0.0,念坛公园,NiantanPark
605,金鱼胡同Jinyu Hutong,1,90.0,,657.0,116.421829,39.921845,39,0.0,金鱼胡同,JinyuHutong
606,大云峰寺Dayunfeng Temple,0,86.0,,44.0,116.7863509821,40.4925800377,2,0.0,大云峰寺,DayunfengTemple
607,金花公主墓Tomb of Princess Jinhua,0,96.0,,6.0,117.311369,40.189418,1,0.0,金花公主墓,TombofPrincessJinhua
608,凤冠岛Fengguan Island,0,86.0,,2430.0,116.008548,40.559426,5,0.0,凤冠岛,FengguanIsland
609,碣石村Jieshicun,0,82.0,,2433.0,115.7653901192,40.0463407682,4,0.0,碣石村,Jieshicun
610,神泉峡风景区Shenquanxia Scenic Area,1,86.0,,122.0,115.98119,40.053561,39,0.0,神泉峡风景区,ShenquanxiaScenicArea
611,索菲亚薰衣草花海影视基地Suofeiya Xunyicao Huahai Yingshi Base,0,88.0,,2484.0,116.606525,40.350574,7,0.0,索菲亚薰衣草花海影视基地,SuofeiyaXunyicaoHuahaiYingshiBase
612,金泷湖高尔夫俱乐部Jinlonghu Gao'erfu Club,0,76.0,,12.0,116.0915894952,39.8243255615,4,0.0,金泷湖高尔夫俱乐部,JinlonghuGaoerfuClub
613,京城水系八一湖码头,0,90.0,唯一贯穿北京二环、三环、四环的水上航道，是乘船游北京的好选择。,2413.0,116.325256513,39.9201752407,61,0.0,京城水系八一湖码头,
614,密虹公园Mihong Park (West Gate 2),0,96.0,,2508.0,116.843157,40.381415,34,0.0,密虹公园,MihongParkWestGate
615,碧海公园Bihai Park,1,88.0,,9.0,116.4492909623,39.8165626526,52,0.0,碧海公园,BihaiPark
616,央视总部大楼CCTV Headquarters Building,1,90.0,,226.0,116.470522,39.920853,195,0.0,央视总部大楼,CCTVHeadquartersBuilding
617,东华门Donghuamen Residential District,1,92.0,,2537.0,116.4077648538,39.9214134216,111,0.0,东华门,DonghuamenResidentialDistrict
618,黄松峪水库Huangsongyu Reservoir,1,80.0,,11.0,117.259017,40.252221,19,0.0,黄松峪水库,HuangsongyuReservoir
619,佛峪口水库Foyukou Reservoir,0,78.0,,2559.0,115.8328263053,40.4957389832,7,0.0,佛峪口水库,FoyukouReservoir
620,蓝调薰衣草庄园Blues Dreamland,1,80.0,拥有百亩薰衣草景观区、蓝调湿地，更配有木屋温泉，浪漫又舒适。,2589.0,116.615568,39.971818,151,0.0,蓝调薰衣草庄园,BluesDreamland
621,翠湖国家城市湿地公园Cuihu Guojia Chengshi Wetland Park,0,88.0,,581.0,116.192626,40.10931,10,0.0,翠湖国家城市湿地公园,CuihuGuojiaChengshiWetlandPark
622,将军坨风景区Scenic Spots of Jiangjuntuo,1,82.0,,2592.0,115.9666182801,39.8450188558,12,0.0,将军坨风景区,ScenicSpotsofJiangjuntuo
623,南海子麋鹿苑Nanhaizi Milu Park,1,90.0,,12.0,116.469374,39.77941,232,0.0,南海子麋鹿苑,NanhaiziMiluPark
624,乌龙峡风景区Wulongxia,0,84.0,,2596.0,116.4576620311,40.7122650146,19,0.0,乌龙峡风景区,Wulongxia
625,云岫谷游猎风景区Yunxiuguyoulie Sceneic Area,0,78.0,,12.0,117.390186,40.606734,32,0.0,云岫谷游猎风景区,YunxiuguyoulieSceneicArea
626,妙应寺（白塔寺）Miaoying Temple (Baita Temple),0,88.0,,2606.0,116.3699709084,39.9306678772,96,0.0,妙应寺白塔寺,MiaoyingTempleBaitaTemple
627,鸟巢二号贵宾厅,0,0.0,,624.0,116.402844,39.999252,0,0.0,鸟巢二号贵宾厅,
