,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
487,寿安寺Shou'an Temple,1,86.0,,7.0,121.4279830659,31.620973587,28,0.0,寿安寺,ShouanTemple
488,景德镇陶瓷上海艺术中心Jingdezhen Ceramics Shanghai Art Center,2,92.0,,654.0,121.4030987004,31.2432183774,5,0.0,景德镇陶瓷上海艺术中心,JingdezhenCeramicsShanghaiArtCenter
489,青龙塔,1,0.0,青龙塔位于青浦区白鹤乡青龙村，又名青龙寺塔、青龙雁塔。此处原为古青龙镇，是唐宋时期对外贸易港，有“小杭州”之称。唐天宝二年间（743）建报德寺；唐长庆元年（821）改名隆福寺，建塔，北宋庆历年间（1041―1048）重建。清康熙帝南巡，赐名吉云…,656.0,121.1804797853,31.245392708,0,0.0,青龙塔,
490,上海相东佛像艺术馆Shanghai Xiangdong Buddhist Art Museum,1,86.0,,658.0,121.233263,31.375765,28,0.0,上海相东佛像艺术馆,ShanghaiXiangdongBuddhistArtMuseum
491,马桥遗址Maqiao Relic Site,1,20.0,,659.0,121.3894382041,31.0408573832,1,0.0,马桥遗址,MaqiaoRelicSite
492,上海市群众艺术馆ShangHaiShi QunZhong YiShuGuan,1,90.0,,238.0,121.4311278351,31.1920612765,67,0.0,上海市群众艺术馆,ShangHaiShiQunZhongYiShuGuan
493,福泉山古文化遗址,1,50.0,上海福泉山古文化遗址位于青浦县重固乡钱家经村．虽称之为山，其实是4000余年前人工堆成的一个带椭圆形的土台，高7．5米，东西长94米，南北宽84米。土墩形似覆船，故又名覆船山。1979年来，先后3次发掘，面积约 2150平方米。经清理，在灰黑色土层中…,662.0,121.1823994064,31.2207954164,2,0.0,福泉山古文化遗址,
494,「 HOME + HOUSE 」2014上海展,0,0.0,颠覆以往设计展概念，选择科技环保、人文、建筑穿插在家的主题，以此构建创新的设计展，籍以推动本土设计走向国际。,663.0,121.504302,31.345916,0,0.0,上海展,HOMEHOUSE
495,复旦大学江湾校区Fudan University(Jiangwan New Campus),1,94.0,,665.0,121.513724,31.34272,32,0.0,复旦大学江湾校区,FudanUniversityJiangwanNewCampus
496,金色滩涂,1,100.0,"崇明岛地处江海交界之处，长江下泄泥沙在岛周围形成了巨大的滩涂,此为崇明得天独厚之处。1956到1984年崇明岛共围垦土地612560.7亩。1984年，高度在0米以上的滩涂有42万余亩，其中在吴淞标高2米以上的20.55万亩，标高3.2米以上的13.6万亩，标高3.6米…",666.0,121.5628729233,30.8233645763,1,0.0,金色滩涂,
497,永乐御碑Yongle Imperial Stele,1,86.0,,667.0,121.588616,31.354417,1,0.0,永乐御碑,YongleImperialStele
498,金鏊山,1,0.0,在清康熙七年（1668年）时重建，在城东约2.5公里的寿安寺之北。山有九峰，中峰为最高，山下凿玉莲池，砌清远堂等。山上建塔一座，意制止海塌，故名“镇海塔”。在塔之东、南、西三壁分书“安”、“静”、“定”三字以示镇海。1933年，在山旁建筑抗…,668.0,121.4267999181,31.6219943214,0,0.0,金鏊山,
499,光明瑞华果园Bright Ruihua Orchard,1,86.0,,240.0,121.3359027102,31.8181591034,43,0.0,光明瑞华果园,BrightRuihuaOrchard
500,华严塔Jinshan Huayan Tower,1,100.0,,669.0,121.251641408,30.9071294068,1,0.0,华严塔,JinshanHuayanTower
501,华鑫中心Huaxin Business Center,0,0.0,华鑫中心丰盛多彩，是看的见感受的到的自然空间场，把充满自然元素的景观和建筑融为一体，实现了景观建筑的设计构想。,398.0,121.422498,31.179285,0,0.0,华鑫中心,HuaxinBusinessCenter
502,唐一岑墓祠,1,0.0,县级保护文物。唐一岑系明嘉靖年间崇明县知县，嘉靖三十三年（1554年），知县唐一岑率军民浴血抵抗犯崇倭寇，以身殉国。为表彰其功绩，明嘉靖帝敕赠唐一岑为光禄寺丞，并筑墓建祠以祀之。初建唐一岑墓祠于平洋沙旧城西南隅。1731年（清雍正九年）迁…,670.0,121.4046505531,31.6339619378,0,0.0,唐一岑墓祠,
503,书隐楼Shuyin Building,1,90.0,,671.0,121.503007,31.224853,49,0.0,书隐楼,ShuyinBuilding
504,汪公馆Wang Mansion,1,94.0,,672.0,121.4336930787,31.2260103526,22,0.0,汪公馆,WangMansion
505,潮音庵ChaoYnnAn Buddhist Nunnery,2,86.0,,673.0,121.673731,31.294718,53,0.0,潮音庵,ChaoYnnAnBuddhistNunnery
506,吴昌硕纪念馆Wuchangshuo Memorial Hall,1,92.0,,282.0,121.5135857233,31.2423540733,461,0.0,吴昌硕纪念馆,WuchangshuoMemorialHall
507,松郡九峰,0,0.0,"九峰均在海拔100米以下，呈西南---东北走向，逶迤13.2公里，山地面积共约2.35平方公里。依次名为小昆山、横山、机山、天马山、辰山、佘山、薛山、厍公山、凤凰山。
山体表面林木深秀，森林覆盖率达86%以上。据旧府县志所载，每座山峰均有""八景""、""…",674.0,121.1675933416,31.0802681254,0,0.0,松郡九峰,
508,黄浦大境关帝庙Huangpu Dajing Guandi Temple,2,92.0,,290.0,121.4919261535,31.2308825622,36,0.0,黄浦大境关帝庙,HuangpuDajingGuandiTemple
509,昭庆禅寺,1,0.0,在东佘山骑龙堰侧。原名为慈云昭庆禅寺，宋绍兴二年（公元1132年）建，元时毁。明洪武24年，僧德智重建，永乐十二年再建观音藏殿，并西廊，募铸三口钟。是当年名倾江南的寺院。繁盛时，拥有一千多间寺舍禅房。香火鼎盛，显赫一时。寺内有金沙地、芥…,676.0,121.2031041786,31.1014742365,0,0.0,昭庆禅寺,
510,护珠塔Songjiang Huzhu Tower,1,88.0,,16.0,121.1569083104,31.0799362865,22,0.0,护珠塔,SongjiangHuzhuTower
511,万寿塔Shanghai Wanshou Tower,0,90.0,,690.0,121.1210704618,31.1474788468,21,0.0,万寿塔,ShanghaiWanshouTower
512,上海动漫博物馆Shanghai Museum of Animation,1,86.0,,692.0,121.618432,31.217965,80,0.0,上海动漫博物馆,ShanghaiMuseumofAnimation
513,吴兴寺Wuxing Temple,1,82.0,,327.0,121.1835108897,31.3695986276,38,0.0,吴兴寺,WuxingTemple
514,廊下郊野公园Langxia Ecological Park,0,80.0,,272.0,121.164712,30.792426,83,0.0,廊下郊野公园,LangxiaEcologicalPark
515,同乐坊Tongle Lane,0,86.0,,42.0,121.4499936881,31.2431067883,153,0.0,同乐坊,TongleLane
516,上海荟萃园,1,80.0,荟萃园的南边建有亭廊组合体，园西北是梅山及三友亭，山上广植松、竹、梅岁寒三友。荷花池中小岛上建笠亭，池北建三曲平桥，池内及四周植物按春、夏、秋三季配置。,695.0,121.346595,30.716763,2,0.0,上海荟萃园,
517,上海国际越野赛车场,0,0.0,,,121.527492,30.830403,0,0.0,上海国际越野赛车场,
518,季高兔窝窝PANCOAT乐园,0,0.0,,,121.214247,31.106415,0,0.0,季高兔窝窝乐园,PANCOAT
519,戈登路巡捕房旧址,0,0.0,,,121.4575001086,31.2419815728,0,0.0,戈登路巡捕房旧址,
520,魔都悬空玻璃剧场,0,0.0,,,121.474166,31.213146,0,0.0,魔都悬空玻璃剧场,
521,笔墨宫坊,0,0.0,,,121.55704,31.311592,0,0.0,笔墨宫坊,
522,上海对外经贸大学博物馆,0,0.0,,,121.40586,31.213581,0,0.0,上海对外经贸大学博物馆,
523,苗棚影视基地,0,0.0,,,121.240712,31.001402,0,0.0,苗棚影视基地,
524,静安新业坊,0,80.0,,,121.4500534877,31.2967256539,0,0.0,静安新业坊,
525,黄浦区图书馆,0,100.0,,,121.4852474035,31.2380588397,0,0.0,黄浦区图书馆,
526,M+马利,0,80.0,,,121.4503329023,31.2444382781,0,0.0,马利,M
527,南胜村,0,0.0,,,121.486779,30.864527,0,0.0,南胜村,
528,长寿路桥,0,0.0,,,121.453263,31.251149,0,0.0,长寿路桥,
529,奉贤生态园,0,0.0,,,121.5644113891,30.8244992426,0,0.0,奉贤生态园,
530,丰收村,0,0.0,,,121.4969894256,31.0666102269,0,0.0,丰收村,
531,丰翔绿地,0,0.0,,,121.3660027208,31.3118114177,0,0.0,丰翔绿地,
532,Lutra Gallery 獭獭画廊,0,86.0,,,121.492056,31.248163,0,0.0,獭獭画廊,LutraGallery
533,集装箱创客部落,0,0.0,,,121.441534,31.3493,0,0.0,集装箱创客部落,
534,联合村,0,100.0,,,121.329427,31.412036,0,0.0,联合村,
535,滨江森林公园二期,0,0.0,,,121.534391,31.388978,0,0.0,滨江森林公园二期,
536,曹村源园,0,0.0,,,121.4136196153,31.2446771537,0,0.0,曹村源园,
537,闵行区民防科普馆,0,0.0,,,121.3643593232,31.1685800912,0,0.0,闵行区民防科普馆,
538,闵行区民法典主题公园,0,0.0,,,121.502981,31.084477,0,0.0,闵行区民法典主题公园,
539,讴思园,0,0.0,,,121.200572,31.334111,0,0.0,讴思园,
540,嘉定青少年活动中心 (清河路),0,0.0,,,121.24685,31.38691,0,0.0,嘉定青少年活动中心清河路,
541,复华公园,0,0.0,,,121.281233,31.388407,0,0.0,复华公园,
542,汇源公园,0,0.0,,,121.213516,31.421874,0,0.0,汇源公园,
543,唐家湾公园,0,0.0,,,121.282451,31.414557,0,0.0,唐家湾公园,
544,松茸园,0,0.0,,,121.295021,31.339347,0,0.0,松茸园,
545,东礁公园,0,0.0,,,121.348039,30.729243,0,0.0,东礁公园,
546,永源浜花园,0,0.0,,,121.4483470482,31.2273199119,0,0.0,永源浜花园,
547,绿洲公园,0,0.0,,,121.6043058243,31.3325745084,0,0.0,绿洲公园,
548,重固体育公园,0,0.0,,,121.1956215166,31.2088266056,0,0.0,重固体育公园,
549,明珠广场,0,0.0,,,121.50793743,31.2430149874,0,0.0,明珠广场,
550,Realpark king sports体育公园,0,0.0,,,121.4110860324,31.0971582124,0,0.0,体育公园,Realparkkingsports
551,艾青旧居,0,0.0,,,121.479336217,31.2236696164,0,0.0,艾青旧居,
552,花神广场,0,0.0,,,121.3533337906,31.4205685591,0,0.0,花神广场,
553,徐家汇圣依纳爵主教座堂Xujiahui Saint Ignatius Cathedral,0,0.0,,,121.442633,31.197464,0,0.0,徐家汇圣依纳爵主教座堂,XujiahuiSaintIgnatiusCathedral
554,桥头广场,0,0.0,,,121.4807294711,31.1354451115,0,0.0,桥头广场,
555,马鞭草园,0,0.0,,,121.364151331,31.4893487374,0,0.0,马鞭草园,
556,上海市民体育公园足球公园,0,0.0,,,121.2465605879,31.3303621704,0,0.0,上海市民体育公园足球公园,
557,花漾园,0,0.0,,,121.4995403162,31.221087745,0,0.0,花漾园,
558,终点广场,0,0.0,,,121.4791990362,31.1367373911,0,0.0,终点广场,
559,唐镇公园,0,0.0,,,121.6520368268,31.216268464,0,0.0,唐镇公园,
560,陈春路口袋公园,0,0.0,,,121.3215905597,31.0746106121,0,0.0,陈春路口袋公园,
561,高东生态园-高东体育主题公园,0,0.0,,,121.6438433484,31.3108983199,0,0.0,高东生态园高东体育主题公园,
562,联民文化广场,0,0.0,,,121.4973843212,31.0466324287,0,0.0,联民文化广场,
563,方松体育公园,0,0.0,,,121.23844907,31.0473853284,0,0.0,方松体育公园,
564,新顾城体育公园,0,0.0,,,121.3564901452,31.3495922561,0,0.0,新顾城体育公园,
565,桂湖园,0,0.0,,,121.2881137075,31.4217001636,0,0.0,桂湖园,
566,口袋公园,0,0.0,,,121.4649278101,31.2153871254,0,0.0,口袋公园,
567,薇花园,0,0.0,,,121.4686956472,31.2226931933,0,0.0,薇花园,
568,体汇+名都体育公园,0,0.0,,,121.4054142539,31.19517399,0,0.0,体汇名都体育公园,
569,江湾体育场后花园,0,0.0,,,121.523202699,31.3133484668,0,0.0,江湾体育场后花园,
570,上海少年村旧址,0,0.0,,,121.4356901819,31.3071862506,0,0.0,上海少年村旧址,
571,口袋公园,0,0.0,,,121.4370916832,31.2195307838,0,0.0,口袋公园,
572,陈坊公园,0,0.0,,,121.1910522623,31.1045387097,0,0.0,陈坊公园,
573,青春小游园,0,0.0,,,121.389871143,31.2016021721,0,0.0,青春小游园,
574,星空公园,0,0.0,,,121.5186817004,30.9318896688,0,0.0,星空公园,
575,上海公共体育场旧址,0,0.0,,,121.4894585534,31.2186014066,0,0.0,上海公共体育场旧址,
576,新会花园,0,0.0,,,121.4424414997,31.2430950822,0,0.0,新会花园,
577,上善广场,0,0.0,,,121.1198480261,31.1695228886,0,0.0,上善广场,
578,海霞公园,0,0.0,,,121.7541779183,31.1776544439,0,0.0,海霞公园,
579,娄塘公园,0,0.0,,,121.2207664138,31.4312611988,0,0.0,娄塘公园,
580,孔详熙故居,0,0.0,,,121.4469542609,31.2288617815,0,0.0,孔详熙故居,
581,丹巴花园,0,0.0,,,121.3910294372,31.2378745007,0,0.0,丹巴花园,
582,世纪同框广场,0,60.0,,,121.4959618988,31.249804246,0,0.0,世纪同框广场,
583,御桥广场,0,0.0,,,121.5758501482,31.1598257857,0,0.0,御桥广场,
584,祁云绿地街心花园,0,0.0,,,121.3719899851,31.2365481499,0,0.0,祁云绿地街心花园,
585,开新文体公园,0,0.0,,,121.6525635936,31.0235075342,0,0.0,开新文体公园,
586,上海玫瑰花园,0,0.0,,,121.4574975742,31.2325078605,0,0.0,上海玫瑰花园,
587,上海杨林寺,0,0.0,,,121.253879566,31.2619727071,0,0.0,上海杨林寺,
588,茶陵绿地,0,0.0,,,121.4715397999,31.2038305076,0,0.0,茶陵绿地,
589,同福花园,0,0.0,,,121.4678906297,31.2369243617,0,0.0,同福花园,
590,金竹休闲绿地,0,0.0,,,121.3941201221,31.0984057884,0,0.0,金竹休闲绿地,
591,昌新花园,0,0.0,,,121.4617960265,31.2395338989,0,0.0,昌新花园,
592,银杏广场,0,0.0,,,121.3925781234,31.2284231236,0,0.0,银杏广场,
593,阅读花园,0,0.0,,,121.4683407465,31.2222212695,0,0.0,阅读花园,
594,中房洛克公园,0,0.0,,,121.5194627783,31.14884161,0,0.0,中房洛克公园,
595,音花园,0,0.0,,,121.4447567227,31.2433835763,0,0.0,音花园,
596,南园公园,0,0.0,,,121.4816767135,31.1974856127,0,0.0,南园公园,
597,黄渡文化广场,0,0.0,,,121.224003127,31.2702183714,0,0.0,黄渡文化广场,
598,彩丘园绿地,0,80.0,,,121.3998532287,31.2879050224,0,0.0,彩丘园绿地,
599,车墩人口文化广场,0,0.0,,,121.3214888944,31.0204873991,0,0.0,车墩人口文化广场,
600,奉贤区市民公园,0,0.0,,,121.491465,30.918421,0,0.0,奉贤区市民公园,
601,锦逸园,0,0.0,,,121.504075,31.084008,0,0.0,锦逸园,
602,南闸公园,0,0.0,,,121.538214,30.827467,0,0.0,南闸公园,
603,青年艺术公园,0,0.0,,,121.512081,30.93905,0,0.0,青年艺术公园,
604,上海九棵树艺术公园,0,0.0,,,121.509759,30.923778,0,0.0,上海九棵树艺术公园,
605,九华路公园,0,0.0,,,121.463175,30.937022,0,0.0,九华路公园,
606,锦怡园,0,0.0,,,121.513635,31.076494,0,0.0,锦怡园,
607,锦园,0,0.0,,,121.504428,31.079402,0,0.0,锦园,
608,和合社区公园,0,0.0,,,121.492578,30.926185,0,0.0,和合社区公园,
609,人民桥公园,0,0.0,,,121.534779,30.933102,0,0.0,人民桥公园,
610,如心公园,0,0.0,,,121.110738,31.149062,0,0.0,如心公园,
611,四团幸福公园,0,0.0,,,121.74553,30.940372,0,0.0,四团幸福公园,
612,柘林公园,0,0.0,,,121.473343,30.875752,0,0.0,柘林公园,
613,浦南运河北岸公园,0,0.0,,,121.534779,30.933102,0,0.0,浦南运河北岸公园,
614,光明公园,0,0.0,,,121.533781,30.894339,0,0.0,光明公园,
615,青溪法治公园,0,0.0,,,121.587038,30.933109,0,0.0,青溪法治公园,
616,红叶公园,0,0.0,,,121.48006,30.906808,0,0.0,红叶公园,
617,美树里,0,0.0,,,121.498834,31.088694,0,0.0,美树里,
618,山阳广场,0,0.0,,,121.358569,30.734249,0,0.0,山阳广场,
619,锦溪园,0,0.0,,,121.517439,31.069058,0,0.0,锦溪园,
620,江玮绿地,0,0.0,,,121.540504,31.066712,0,0.0,江玮绿地,
621,锦心园,0,0.0,,,121.504237,31.084893,0,0.0,锦心园,
622,锦绣园,0,0.0,,,121.499131,31.074252,0,0.0,锦绣园,
623,锦和园,0,0.0,,,121.501982,31.087216,0,0.0,锦和园,
624,香雪公园,0,0.0,,,121.113286,31.145534,0,0.0,香雪公园,
625,正阳中央景观公园,0,0.0,,,121.484237,30.91737,0,0.0,正阳中央景观公园,
626,景谷园,0,0.0,,,121.407021,31.01908,0,0.0,景谷园,
627,晨兴公园,0,0.0,,,121.109576,31.148282,0,0.0,晨兴公园,
628,上海市嘉朱生态桂花园,0,0.0,,,121.167669,31.425689,0,0.0,上海市嘉朱生态桂花园,
629,华城广场,0,0.0,,,121.4967256068,31.1687508091,0,0.0,华城广场,
630,花木玉兰广场,0,0.0,,,121.5540645374,31.2131986849,0,0.0,花木玉兰广场,
631,新桥镇文化休闲广场,0,0.0,,,121.3207577083,31.0691102787,0,0.0,新桥镇文化休闲广场,
632,上海电气都市工业园区,0,0.0,,,121.553493,31.303092,0,0.0,上海电气都市工业园区,
633,上海贝嘉葆STEAM儿童主题体验中心,0,0.0,,,121.683641,31.286844,0,0.0,上海贝嘉葆儿童主题体验中心,STEAM
634,爱普香料植物园,0,0.0,,,121.2748251916,31.4471948011,0,0.0,爱普香料植物园,
635,百草园,0,0.0,,,121.495301,31.265879,0,0.0,百草园,
636,离(余庆路店)Lí Gallery,0,0.0,,,121.445376,31.208918,0,0.0,离余庆路店,LGallery
637,LXcamping（宠物露营地）,0,0.0,,,121.165243,30.790792,0,0.0,宠物露营地,LXcamping
638,康健绿苑,0,0.0,,,121.4269184653,31.1597774023,0,0.0,康健绿苑,
639,五里桥街道图书馆,0,0.0,,,121.482335932,31.1997521954,0,0.0,五里桥街道图书馆,
640,联想未来中心,0,0.0,,,121.5923018825,31.2082597628,0,0.0,联想未来中心,
641,沪乡记忆馆,0,0.0,,,121.8010133188,31.0296160675,0,0.0,沪乡记忆馆,
642,中共中央秘书处机关旧址,0,0.0,,,121.455744,31.243942,0,0.0,中共中央秘书处机关旧址,
643,傅雷旧居,0,0.0,,,121.585924,31.124558,0,0.0,傅雷旧居,
644,奇幻颠倒馆(莘庄维璟印象城店),0,0.0,,,121.3707126539,31.1369156027,0,0.0,奇幻颠倒馆莘庄维璟印象城店,
645,红十字文化广场,0,0.0,,,121.3862529321,31.233660882,0,0.0,红十字文化广场,
646,吕巷水果公园,0,90.0,,,121.220725,30.84005,0,0.0,吕巷水果公园,
647,玉海棠左岸,0,0.0,,,121.335523,31.770268,0,0.0,玉海棠左岸,
648,土拨鼠俱乐部(世茂广场店),0,0.0,,,121.4825649032,31.2402489285,0,0.0,土拨鼠俱乐部世茂广场店,
649,罗店老镇历史风貌区,0,0.0,,,121.3470251429,31.4179422129,0,0.0,罗店老镇历史风貌区,
650,玉海棠棠果乐园,0,0.0,,,121.338381,31.770505,0,0.0,玉海棠棠果乐园,
651,玉海棠海棠湖景区,0,0.0,,,121.325181,31.760828,0,0.0,玉海棠海棠湖景区,
652,廿肆传艺社,0,0.0,,,121.4989450603,31.2310992839,0,0.0,廿肆传艺社,
653,水岸汇(春申港站店),0,0.0,,,121.4611497566,31.1474591089,0,0.0,水岸汇春申港站店,
654,南码头路街道图书馆,0,80.0,,,121.5151213574,31.2016712883,0,0.0,南码头路街道图书馆,
655,M50民防文化艺术创意馆,0,20.0,,,121.4557950349,31.2544559044,0,0.0,民防文化艺术创意馆,M
656,上海Meland Club(虹桥万象城店),0,0.0,,,121.374166,31.175523,0,0.0,上海虹桥万象城店,MelandClub
657,大镜堂,0,0.0,,,121.2923413406,30.8069030675,0,0.0,大镜堂,
