,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
571,榄园岭古墓,0,0.0,,,113.54887,23.346728,0,0.0,榄园岭古墓,
572,屈氏大宗祠,0,80.0,,,113.4479981432,23.0518891649,0,0.0,屈氏大宗祠,
573,仲元楼,0,0.0,,,113.274197,23.143682,0,0.0,仲元楼,
574,点动星宇创意园,0,0.0,,,113.3929695489,23.1990123443,0,0.0,点动星宇创意园,
575,SEPTEMBER ART gallery,0,0.0,,,113.3460641371,23.1211162006,0,0.0,,SEPTEMBERARTgallery
576,广佛数字创意园,0,0.0,,,113.2266713807,23.0855110626,0,0.0,广佛数字创意园,
577,龟咀古码头街区,0,0.0,,,113.5113228662,23.4978405097,0,0.0,龟咀古码头街区,
578,聚和创意园,0,0.0,,,113.279562,23.226856,0,0.0,聚和创意园,
579,鸿鹄楼,0,0.0,,,113.2860154475,23.1601082555,0,0.0,鸿鹄楼,
580,布鲁斯花园,0,0.0,,,113.2674013107,23.4676848592,0,0.0,布鲁斯花园,
581,怡然亭,0,0.0,,,113.2789823638,23.1073501983,0,0.0,怡然亭,
582,红风创意园,0,0.0,,,113.2838161328,23.2187952351,0,0.0,红风创意园,
583,纶园旧址,0,0.0,,,113.2578160092,23.1285900987,0,0.0,纶园旧址,
584,228创意园,0,0.0,,,113.2780912758,23.1967229139,0,0.0,创意园,
585,红色羊角党建基地,0,0.0,,,113.389283593,23.1015945452,0,0.0,红色羊角党建基地,
586,人工湿地,0,0.0,,,113.2419992945,23.2346388448,0,0.0,人工湿地,
587,中南活力创意园,0,0.0,,,113.28365624,23.0923071927,0,0.0,中南活力创意园,
588,美国前驻广州总领事馆旧址,0,0.0,,,113.2496726144,23.1132193186,0,0.0,美国前驻广州总领事馆旧址,
589,上胜创意园,0,0.0,,,113.290361,23.238912,0,0.0,上胜创意园,
590,海珠创意产业园,0,94.0,,,113.2990471025,23.0641497224,0,0.0,海珠创意产业园,
591,coco大院文化创意产业园,0,0.0,,,113.2787225419,23.2137458587,0,0.0,大院文化创意产业园,coco
592,江1984,0,0.0,,,113.3130371699,23.1096112949,0,0.0,江,
593,狮子岭公园,0,80.0,,,113.4579640075,23.1680870804,0,0.0,狮子岭公园,
594,增城秀景湖,0,0.0,,,113.7730445846,23.5723218493,0,0.0,增城秀景湖,
595,乐湾创意园,0,0.0,,,113.3615365304,23.1182639311,0,0.0,乐湾创意园,
596,牛牯嶂,0,0.0,,,113.862080512,23.5747608413,0,0.0,牛牯嶂,
597,石门香雪,0,0.0,,,113.7944182736,23.6437104507,0,0.0,石门香雪,
598,求其文化公社,0,0.0,,,113.2922541516,23.1469407084,0,0.0,求其文化公社,
599,名珠创意园,0,0.0,,,113.2782719529,23.1970332294,0,0.0,名珠创意园,
600,广百创富港文化创意园,0,0.0,,,113.243126,23.117432,0,0.0,广百创富港文化创意园,
601,兴盛路风情街,0,0.0,,,113.338548987,23.1265205024,0,0.0,兴盛路风情街,
602,大丰汇创意园,0,0.0,,,113.3801359587,23.1556730129,0,0.0,大丰汇创意园,
603,南香山森林公园,0,0.0,,,113.6244983946,23.204540405,0,0.0,南香山森林公园,
604,植英广业文化创意园,0,0.0,,,113.3485320414,23.1499917223,0,0.0,植英广业文化创意园,
605,乐善2号创意园,0,0.0,,,113.2617328224,23.0996160307,0,0.0,乐善号创意园,
606,马尚创意园,0,0.0,,,113.2368632311,23.1482099153,0,0.0,马尚创意园,
607,XPOOLSPACE,0,0.0,,,113.29803348,23.1278602594,0,0.0,,XPOOLSPACE
608,广州市南华珠宝矿物博物馆,0,80.0,,,113.483928,22.960601,0,0.0,广州市南华珠宝矿物博物馆,
609,七巧公园,0,0.0,,,113.4321539862,23.127118629,0,0.0,七巧公园,
610,街心花园,0,0.0,,,113.4554196953,23.1068416631,0,0.0,街心花园,
611,大学城人才广场,0,0.0,,,113.3978803645,23.0558623675,0,0.0,大学城人才广场,
612,新庐,0,0.0,,,113.2946205973,23.1353595514,0,0.0,新庐,
613,清水井,0,0.0,,,113.337166312,22.9116268533,0,0.0,清水井,
614,萧养石,0,0.0,,,113.2459030591,23.1139517824,0,0.0,萧养石,
615,红园,0,0.0,,,113.2971727794,23.1300186528,0,0.0,红园,
616,西域宫,0,0.0,,,113.4520114592,23.1916787551,0,0.0,西域宫,
617,智汇风情街,0,0.0,,,113.3467070819,23.1802597593,0,0.0,智汇风情街,
618,薰衣草伊甸园,0,0.0,,,113.627639,22.635333,0,0.0,薰衣草伊甸园,
619,明星动物乐园,0,0.0,,,113.2490155672,23.4368025302,0,0.0,明星动物乐园,
620,百万葵园-茶花苑,0,94.0,,,113.6266880334,22.6345333321,0,0.0,百万葵园茶花苑,
621,主题花艺海,0,0.0,,,113.267141,23.468096,0,0.0,主题花艺海,
622,兰花文化园,0,0.0,,,113.3856157293,23.2243751052,0,0.0,兰花文化园,
623,沙湾古建装饰艺术馆,0,0.0,,,113.3424842343,22.9105758652,0,0.0,沙湾古建装饰艺术馆,
624,科学广场-展示厅,0,0.0,,,113.4609733354,23.1704071345,0,0.0,科学广场展示厅,
625,张村公园,0,0.0,,,113.2443243514,23.2079602114,0,0.0,张村公园,
626,石龙南岸公园,0,0.0,,,113.8526885031,23.1201015928,0,0.0,石龙南岸公园,
627,岭南建筑学派博物馆,0,0.0,,,113.3015076971,23.1252590584,0,0.0,岭南建筑学派博物馆,
628,南站A公园,0,0.0,,,113.2833249651,22.9892637447,0,0.0,南站公园,A
629,沙湾公园,0,0.0,,,113.3515800457,22.9127041837,0,0.0,沙湾公园,
630,明珠艺术馆,0,100.0,,,113.4014109603,23.1831145058,0,0.0,明珠艺术馆,
631,盘福路口袋公园,0,0.0,,,113.2676607778,23.1417864682,0,0.0,盘福路口袋公园,
632,流溪河夏湾拿湿地公园,0,86.0,,,113.5093362401,23.4782612321,0,0.0,流溪河夏湾拿湿地公园,
633,洪圣公园,0,0.0,,,113.4332583345,23.0933575511,0,0.0,洪圣公园,
634,万科筋厂,0,0.0,,,113.2406357866,23.1228882035,0,0.0,万科筋厂,
635,边岗岭公园,0,0.0,,,113.4631517691,23.1709841789,0,0.0,边岗岭公园,
636,168热恋博物馆,0,0.0,,,113.310069,23.222893,0,0.0,热恋博物馆,
637,石排公园,0,0.0,,,113.4894350621,22.8770065055,0,0.0,石排公园,
638,小海豚科普馆,0,0.0,,,113.2647599136,23.1099951434,0,0.0,小海豚科普馆,
639,尖峰岭公园,0,0.0,,,113.4584814584,23.1796484329,0,0.0,尖峰岭公园,
640,云呓艺术空间,0,0.0,,,113.2981079072,23.242955193,0,0.0,云呓艺术空间,
641,广州K11购物艺术中心,0,0.0,,,113.327471386,23.1266264812,0,0.0,广州购物艺术中心,K
642,广州国际采购中心-3号展馆,0,0.0,,,113.3720037129,23.1082139918,0,0.0,广州国际采购中心号展馆,
643,大学公园,0,0.0,,,113.216902935,23.2795945596,0,0.0,大学公园,
644,花县第一届农民协会旧址,0,0.0,,,113.3146533609,23.4432998017,0,0.0,花县第一届农民协会旧址,
645,新塘艺术中心,0,0.0,,,113.6255550968,23.1229352957,0,0.0,新塘艺术中心,
646,新景公园,0,0.0,,,113.2673012569,23.1960073614,0,0.0,新景公园,
647,小匠美术馆,0,0.0,,,113.3065589523,23.2776346372,0,0.0,小匠美术馆,
648,酣客酱酒文化馆,0,0.0,,,113.309403,23.226037,0,0.0,酣客酱酒文化馆,
649,敏捷A公园,0,100.0,,,113.2823851873,22.9900212787,0,0.0,敏捷公园,A
650,广州国际采购中心-5号展馆,0,0.0,,,113.3786693159,23.1058457255,0,0.0,广州国际采购中心号展馆,
651,南塘公园,0,0.0,,,113.510961,22.824799,0,0.0,南塘公园,
652,善坑顶公园,0,0.0,,,113.4924928321,23.1888632653,0,0.0,善坑顶公园,
653,塘边公园,0,0.0,,,113.6744474143,23.1698193003,0,0.0,塘边公园,
654,西基公园,0,0.0,,,113.5178371368,23.0695941802,0,0.0,西基公园,
655,孝友东街,0,0.0,,,113.2661539513,23.1297168404,0,0.0,孝友东街,
656,大山乸公园,0,0.0,,,113.5176973701,22.8162373651,0,0.0,大山乸公园,
657,体育花园(云城东路),0,0.0,,,113.2825603522,23.1898235829,0,0.0,体育花园云城东路,
658,石碁公园,0,0.0,,,113.4405489455,22.9569059469,0,0.0,石碁公园,
659,星坊文化创意产业园,0,0.0,,,113.299525815,23.056947477,0,0.0,星坊文化创意产业园,
660,蚌湖公园,0,0.0,,,113.2669836323,23.3047720142,0,0.0,蚌湖公园,
661,镇湖公园,0,0.0,,,113.2747780589,23.3033723591,0,0.0,镇湖公园,
662,深井公园,0,0.0,,,113.4191038415,23.0786463706,0,0.0,深井公园,
663,同心公园,0,0.0,,,113.3908448809,23.1368780112,0,0.0,同心公园,
664,石基公园,0,0.0,,,113.4318181801,22.9031642919,0,0.0,石基公园,
665,石三公园,0,0.0,,,113.2702990068,23.0066590428,0,0.0,石三公园,
666,鹿颈公园,0,0.0,,,113.619917427,22.7617062603,0,0.0,鹿颈公园,
667,江高文化体育公园,0,0.0,,,113.2376285761,23.2756958704,0,0.0,江高文化体育公园,
668,大塘公园,0,0.0,,,113.512135368,22.8338449423,0,0.0,大塘公园,
669,新村公园,0,0.0,,,113.3015042593,23.3525652659,0,0.0,新村公园,
670,鸭利公园,0,0.0,,,113.3964322297,22.7954324915,0,0.0,鸭利公园,
671,环山岭公园,0,80.0,,,113.4612244323,23.1754918805,0,0.0,环山岭公园,
672,北联村公园,0,0.0,,,113.3142595157,23.0328628887,0,0.0,北联村公园,
673,龙岗公园,0,0.0,,,113.3908079612,23.4001850988,0,0.0,龙岗公园,
674,北峙公园,0,0.0,,,113.2743897744,23.0097577787,0,0.0,北峙公园,
675,金沙洲绿心公园,0,0.0,,,113.2190950773,23.1562687498,0,0.0,金沙洲绿心公园,
676,越秀公园光复亭,0,0.0,,,113.2727084448,23.1438224147,0,0.0,越秀公园光复亭,
677,墨高美术馆,0,0.0,,,113.3824256562,23.150871582,0,0.0,墨高美术馆,
678,煊煌书画美术馆,0,0.0,,,113.2993599677,23.1262634429,0,0.0,煊煌书画美术馆,
679,艺轩画廊,0,0.0,,,113.4432173095,22.9643230374,0,0.0,艺轩画廊,
680,超未来AI科技体验店,0,0.0,,,113.3735159111,23.1048890879,0,0.0,超未来科技体验店,AI
681,卢怀庆旧宅,0,0.0,,,113.2619380253,23.1084693207,0,0.0,卢怀庆旧宅,
682,王老吉岭南3d艺术馆,0,0.0,,,113.2751170963,23.1331220371,0,0.0,王老吉岭南艺术馆,d
683,瑞哲轩艺术馆,0,0.0,,,113.3026415772,23.1349976867,0,0.0,瑞哲轩艺术馆,
684,农耕生活馆,0,0.0,,,113.3413176461,22.9082565472,0,0.0,农耕生活馆,
685,油画艺术展览中心,0,0.0,,,113.2780344676,23.1306277695,0,0.0,油画艺术展览中心,
686,岭南民间工艺研究所艺术馆,0,0.0,,,113.3758831481,23.1041393293,0,0.0,岭南民间工艺研究所艺术馆,
687,文峰画廊(金菊路店),0,0.0,,,113.3196281698,23.1070115253,0,0.0,文峰画廊金菊路店,
688,王老吉凉茶博物馆,0,0.0,,,113.3431887951,23.2050118945,0,0.0,王老吉凉茶博物馆,
689,沉香文化博物馆,0,0.0,,,113.323025,23.040987,0,0.0,沉香文化博物馆,
690,抱趣堂艺术馆,0,0.0,,,113.2664209199,23.1488072845,0,0.0,抱趣堂艺术馆,
691,肆艺空间,0,100.0,,,113.302549348,23.1254225682,0,0.0,肆艺空间,
692,九禾美术馆,0,0.0,,,113.2805771902,23.0969697987,0,0.0,九禾美术馆,
693,邬锡华美术馆,0,0.0,,,113.401746521,23.0183221235,0,0.0,邬锡华美术馆,
694,3D魔幻艺术巡展(市桥店),0,0.0,,,113.3683165758,22.9581905462,0,0.0,魔幻艺术巡展市桥店,D
695,花城美术馆,0,0.0,,,113.3537103598,23.122592488,0,0.0,花城美术馆,
696,世界植物奇观,0,0.0,,,113.370518,23.187791,0,0.0,世界植物奇观,
697,灵山中心公园,0,0.0,,,113.4229056856,22.8135232625,0,0.0,灵山中心公园,
698,东池胡公祠,0,0.0,,,113.4729975916,23.0186755135,0,0.0,东池胡公祠,
699,邝明觉旧居,0,0.0,,,113.2477122252,23.0940767792,0,0.0,邝明觉旧居,
700,李福林庄园,0,0.0,,,113.3239223097,23.090913824,0,0.0,李福林庄园,
701,黄牛山,0,0.0,,,113.7724392189,23.7740299244,0,0.0,黄牛山,
702,华侨新村,0,0.0,,,113.296923,23.143175,0,0.0,华侨新村,
703,白云区图书馆,0,0.0,,,113.283996,23.207032,0,0.0,白云区图书馆,
704,温泉荔枝蜜公园,0,100.0,,,113.6610162932,23.653369439,0,0.0,温泉荔枝蜜公园,
705,潮墟CPARTY,0,96.0,,,113.329425,23.111578,0,0.0,潮墟,CPARTY
706,良缘休闲会所,0,0.0,,,113.2017351518,23.0772467146,0,0.0,良缘休闲会所,
707,小虎岛,0,0.0,,,113.5417029569,22.8465652578,0,0.0,小虎岛,
708,张光琼将军宅邸,0,0.0,,,113.282764,23.136412,0,0.0,张光琼将军宅邸,
709,优家美术馆,0,0.0,,,113.3470076164,23.1439474461,0,0.0,优家美术馆,
710,铜鼓鼎公园,0,0.0,,,113.2879369644,23.5829315145,0,0.0,铜鼓鼎公园,
711,苏鸣一旧居,0,0.0,,,113.2644561545,23.1308578363,0,0.0,苏鸣一旧居,
712,南村文化广场,0,0.0,,,113.387341,23.008075,0,0.0,南村文化广场,
713,铜锣湾水库,0,0.0,,,113.4442407411,23.3127445522,0,0.0,铜锣湾水库,
714,怀士堂,0,0.0,,,113.30452,23.10183,0,0.0,怀士堂,
715,宁远楼,0,0.0,,,113.670879473,23.1515785861,0,0.0,宁远楼,
716,藏书院村,0,0.0,,,113.060084151,23.326086324,0,0.0,藏书院村,
717,马洞村公园,0,0.0,,,113.4618807726,23.3685140001,0,0.0,马洞村公园,
718,红七军政委许卓故宅,0,0.0,,,113.272499,23.12492,0,0.0,红七军政委许卓故宅,
719,大公报临时社址,0,0.0,,,113.2657364052,23.1321628894,0,0.0,大公报临时社址,
720,增城金街,0,0.0,,,113.8212247662,23.2823871252,0,0.0,增城金街,
721,自贸区法治文化主题公园,0,0.0,,,113.6236260881,22.7551430255,0,0.0,自贸区法治文化主题公园,
722,壹叶画廊,0,0.0,,,113.2412657841,23.2122482598,0,0.0,壹叶画廊,
723,庙前夜市,0,0.0,,,113.3008672145,23.1292775888,0,0.0,庙前夜市,
724,优艺思艺术馆,0,0.0,,,113.2714199856,23.1254368616,0,0.0,优艺思艺术馆,
725,区家祠,0,0.0,,,113.2834938315,23.1357938728,0,0.0,区家祠,
726,两塘公祠,0,0.0,,,113.4827467229,22.9926015879,0,0.0,两塘公祠,
727,尚洋艺术馆,0,0.0,,,113.3086902543,23.1093549794,0,0.0,尚洋艺术馆,
728,西焦生态公园,0,0.0,,,113.2455068994,23.1407729289,0,0.0,西焦生态公园,
729,龙洞水库(筲箕窝水库),0,20.0,,,113.3982485468,23.2293387792,0,0.0,龙洞水库筲箕窝水库,
730,城市公园,0,0.0,,,113.3897649667,23.053533705,0,0.0,城市公园,
731,南湾水乡园,0,80.0,,,113.5179151475,23.0843982898,0,0.0,南湾水乡园,
732,回教三忠墓,0,0.0,,,113.2666689373,23.148488069,0,0.0,回教三忠墓,
733,粤军第一师诸先烈纪念碑,0,0.0,,,113.335923,23.166207,0,0.0,粤军第一师诸先烈纪念碑,
734,敦厚里门楼,0,0.0,,,113.3414792065,22.9103420703,0,0.0,敦厚里门楼,
735,鸡笼山,0,0.0,,,113.36335937,23.1521689989,0,0.0,鸡笼山,
736,沙湾古墙,0,100.0,,,113.3412759224,22.9100857739,0,0.0,沙湾古墙,
737,番禺南山公园,0,0.0,,,113.3981697436,23.0151859722,0,0.0,番禺南山公园,
738,炎黄文化研究会画院,0,0.0,,,113.2965813296,23.1248939506,0,0.0,炎黄文化研究会画院,
739,芳村中市谢家祠,0,94.0,,,113.2449812466,23.1020644536,0,0.0,芳村中市谢家祠,
740,大夫葵轩陈公祠,0,0.0,,,113.254833247,23.1694958092,0,0.0,大夫葵轩陈公祠,
741,汇豪社艺术馆,0,0.0,,,113.349054683,23.1281182006,0,0.0,汇豪社艺术馆,
742,十八罗汉公园财神庙景区,0,0.0,,,113.402434,22.791639,0,0.0,十八罗汉公园财神庙景区,
743,小浮莲休闲登山径,0,0.0,,,113.5024212639,22.9593388337,0,0.0,小浮莲休闲登山径,
744,蝴蝶洲公园,0,96.0,,,113.5700910603,22.8033455752,0,0.0,蝴蝶洲公园,
745,镇南祠,0,0.0,,,113.3420632365,22.9081191893,0,0.0,镇南祠,
746,老字号一条街,0,0.0,,,113.242390894,23.1222497942,0,0.0,老字号一条街,
747,大学城南二路公园,0,0.0,,,113.3986069903,23.0516340458,0,0.0,大学城南二路公园,
748,友兰公祠,0,0.0,,,113.0940352552,23.3449962277,0,0.0,友兰公祠,
749,东苑公园,0,0.0,,,113.4530936817,23.1150197614,0,0.0,东苑公园,
750,龙潭村古建筑群,0,80.0,,,113.3417738407,23.0860341386,0,0.0,龙潭村古建筑群,
751,乐爱美术馆,0,100.0,,,113.3289838878,22.9883811983,0,0.0,乐爱美术馆,
752,东井公园,0,0.0,,,113.5905990068,22.7700031255,0,0.0,东井公园,
753,南源街人口文化长廊,0,0.0,,,113.2372874048,23.1391754368,0,0.0,南源街人口文化长廊,
754,珠江干流广场,0,0.0,,,113.3695921535,23.1149293444,0,0.0,珠江干流广场,
755,兴仁书院,0,0.0,,,113.3418558772,23.0861037701,0,0.0,兴仁书院,
756,昌华大街,0,0.0,,,113.2422078861,23.121510492,0,0.0,昌华大街,
757,从化山顶公园,0,0.0,,,113.6492085693,23.6135032529,0,0.0,从化山顶公园,
758,泰华楼,0,0.0,,,113.245529989,23.1206802575,0,0.0,泰华楼,
759,五眼井,0,100.0,,,113.2538724031,23.1212766102,0,0.0,五眼井,
760,读岗公园,0,0.0,,,113.6274234061,23.1152153823,0,0.0,读岗公园,
761,邱氏书室,0,0.0,,,113.2730374963,23.1342236738,0,0.0,邱氏书室,
762,无忧花园,0,0.0,,,113.6028400934,23.1800774396,0,0.0,无忧花园,
763,大源黄庄公园,0,0.0,,,113.3457848118,23.2436480091,0,0.0,大源黄庄公园,
764,广州志愿者公园,0,0.0,,,113.2577558792,23.0975449727,0,0.0,广州志愿者公园,
765,宝庆大押旧址,0,0.0,,,113.2451336043,23.1219503758,0,0.0,宝庆大押旧址,
766,吕祖观,0,0.0,,,113.3426335752,22.910716128,0,0.0,吕祖观,
767,新垦文体公园,0,0.0,,,113.6151704355,22.6522297166,0,0.0,新垦文体公园,
768,盈翠公园,0,0.0,,,113.4868167772,23.1905047195,0,0.0,盈翠公园,
769,银排岭公园,0,0.0,,,113.3871170645,23.2014936238,0,0.0,银排岭公园,
770,高峰崔公祠,0,0.0,,,113.36548,23.025652,0,0.0,高峰崔公祠,
771,枫林红叶,0,0.0,,,113.7762310563,23.6334497759,0,0.0,枫林红叶,
772,水晶宫文化公园,0,0.0,,,113.3695764692,22.9409895751,0,0.0,水晶宫文化公园,
773,黄埔滩·广州码头夜市,0,0.0,,,113.412458,23.090106,0,0.0,黄埔滩广州码头夜市,
774,塱头廉洁文化主题公园,0,0.0,,,113.0953727585,23.3433527991,0,0.0,塱头廉洁文化主题公园,
775,忠佑广场,0,0.0,,,113.2775027746,23.1325359341,0,0.0,忠佑广场,
776,东西境古村落,0,0.0,,,113.8199261416,23.4259616122,0,0.0,东西境古村落,
777,电视塔公园,0,100.0,,,113.2246178285,23.3905002086,0,0.0,电视塔公园,
778,棠荫楼,0,0.0,,,113.669160236,23.152453582,0,0.0,棠荫楼,
779,渔人夜市,0,0.0,,,113.3037316575,23.0557931326,0,0.0,渔人夜市,
780,车陂公园,0,100.0,,,113.4023762674,23.1262251594,0,0.0,车陂公园,
781,南漖村中心公园,0,0.0,,,113.2526889597,23.0563513075,0,0.0,南漖村中心公园,
782,宣星运动谷,0,0.0,,,113.6496715267,23.6058425127,0,0.0,宣星运动谷,
783,苏联驻华商务代表团广州办事处领事馆,0,0.0,,,113.247874916,23.1132578609,0,0.0,苏联驻华商务代表团广州办事处领事馆,
784,显宗祠,0,0.0,,,113.4800100786,22.9942430387,0,0.0,显宗祠,
785,彩虹创意园,0,0.0,,,113.2509235388,23.1383112272,0,0.0,彩虹创意园,
786,港头村古村落,0,0.0,,,113.4013652022,23.4285759147,0,0.0,港头村古村落,
787,越秀南粤先贤公园,0,94.0,,,113.3232574219,23.1156025067,0,0.0,越秀南粤先贤公园,
788,傍东公园,0,0.0,,,113.4117073036,22.9574583833,0,0.0,傍东公园,
789,浮丘,0,0.0,,,113.2588239456,23.142358932,0,0.0,浮丘,
790,文德楼,0,0.0,,,113.279452,23.127329,0,0.0,文德楼,
791,从化黄茶园,0,0.0,,,113.8979368256,23.7255810325,0,0.0,从化黄茶园,
792,广府非遗之窗(广绣店),0,0.0,,,113.2764413471,23.1322829249,0,0.0,广府非遗之窗广绣店,
793,广府本草博物馆,0,0.0,,,113.2901480269,23.1214535446,0,0.0,广府本草博物馆,
794,南沙区文化馆,0,0.0,,,113.5421097524,22.7941079423,0,0.0,南沙区文化馆,
795,三域·汇艺术空间,0,0.0,,,113.2804543277,23.0991077353,0,0.0,三域汇艺术空间,
796,三味美术馆,0,0.0,,,113.3475270026,23.1484912869,0,0.0,三味美术馆,
797,大艺博free空间,0,0.0,,,113.2962095798,23.1244909617,0,0.0,大艺博空间,free
798,奇艺星空书画艺术馆,0,0.0,,,113.3754800951,23.014380165,0,0.0,奇艺星空书画艺术馆,
799,增城城市馆,0,0.0,,,113.8194281683,23.2917704208,0,0.0,增城城市馆,
800,广府文化会馆,0,0.0,,,113.2767167783,23.1363898898,0,0.0,广府文化会馆,
801,中洲种子博物馆,0,0.0,,,113.3784373284,23.1027461908,0,0.0,中洲种子博物馆,
802,丝织行业博物馆,0,80.0,,,113.253612569,23.1223404672,0,0.0,丝织行业博物馆,
803,岭南报业博物馆,0,0.0,,,113.3072644302,23.1383172479,0,0.0,岭南报业博物馆,
804,协同和机器厂博物馆,0,0.0,,,113.2526544924,23.0950737795,0,0.0,协同和机器厂博物馆,
805,广东（广州）广播博物馆,0,0.0,,,113.2613219601,23.1369535143,0,0.0,广东广州广播博物馆,
806,广州为本心理科技体验馆,0,0.0,,,113.2785839645,23.1296568671,0,0.0,广州为本心理科技体验馆,
807,金山地质博物馆,0,0.0,,,113.3513729969,22.959093497,0,0.0,金山地质博物馆,
808,大唐画苑,0,0.0,,,113.2805418571,23.1316819981,0,0.0,大唐画苑,
809,蔡冠深博物馆,0,0.0,,,113.3525790341,23.1337448983,0,0.0,蔡冠深博物馆,
