,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,中文名,英文名
568,启杏堂·庄园,0,0.0,,,120.0341393126,30.1369170063,0,0.0,启杏堂庄园,
569,梓桐文化中心,0,0.0,,,118.7692729613,29.6115424163,0,0.0,梓桐文化中心,
570,杭州孝道文化馆,0,0.0,,,120.2430740736,30.3896517808,0,0.0,杭州孝道文化馆,
571,四无粮仓陈列馆,0,0.0,,,120.0137296362,30.2982750043,0,0.0,四无粮仓陈列馆,
572,571 Art Space,0,0.0,,,120.174970803,30.2236152047,0,0.0,,ArtSpace
573,森雨漫书馆,0,0.0,,,120.0613574648,30.2528280837,0,0.0,森雨漫书馆,
574,柒月图书馆,0,0.0,,,119.7677434392,30.2667897267,0,0.0,柒月图书馆,
575,瓜沥镇文体中心,0,0.0,,,120.4637359544,30.1943493812,0,0.0,瓜沥镇文体中心,
576,建德市文化馆,0,0.0,,,119.2985593192,29.4878015563,0,0.0,建德市文化馆,
577,我不想妨碍你工作报,0,86.0,,,120.1677657234,30.2703029578,0,0.0,我不想妨碍你工作报,
578,钱塘观礼,0,0.0,,,120.0636564156,30.1886943121,0,0.0,钱塘观礼,
579,杭州图书馆茶文化主题分馆,0,0.0,,,120.0498288533,30.1929855134,0,0.0,杭州图书馆茶文化主题分馆,
580,岳飞纪念馆,0,0.0,,,120.141111,30.259243,0,0.0,岳飞纪念馆,
581,浙江昆剧团,0,0.0,,,120.1757120267,30.287970338,0,0.0,浙江昆剧团,
582,港南村,0,0.0,,,120.028765,30.414644,0,0.0,港南村,
583,淳安县图书馆,0,0.0,,,119.0469918049,29.6076626113,0,0.0,淳安县图书馆,
584,良渚门户公园,0,0.0,,,120.1408182537,30.3470135685,0,0.0,良渚门户公园,
585,通益公纱厂旧址,0,0.0,,,120.1442608777,30.3247613769,0,0.0,通益公纱厂旧址,
586,燕子湖公园,0,0.0,,,120.2461826286,30.4150234349,0,0.0,燕子湖公园,
587,中兴东岳庙,0,0.0,,,120.174735,30.244247,0,0.0,中兴东岳庙,
588,畲乡民族村,0,0.0,,,119.5596611072,29.8138372566,0,0.0,畲乡民族村,
589,寓山美术馆,0,0.0,,,120.106052,30.172477,0,0.0,寓山美术馆,
590,心灵的畅想-莫奈艺术沉浸式体验馆,0,0.0,,,120.16975,30.278408,0,0.0,心灵的畅想莫奈艺术沉浸式体验馆,
591,兔子山国际音乐公园,0,0.0,,,120.0597944961,30.1931075599,0,0.0,兔子山国际音乐公园,
592,亿年火山遗址,0,0.0,,,120.1284810936,29.9706625852,0,0.0,亿年火山遗址,
593,报先寺,0,0.0,,,120.1163764069,30.2719412085,0,0.0,报先寺,
594,金莲寺,0,0.0,,,120.0396951906,30.2084134772,0,0.0,金莲寺,
595,越王路孙氏宗祠,0,0.0,,,120.2406538303,30.1631208839,0,0.0,越王路孙氏宗祠,
596,萧山·机器人博展中心,0,0.0,,,120.3536494607,30.2250670274,0,0.0,萧山机器人博展中心,
597,临平体育公园,0,60.0,,,120.2836591975,30.403052345,0,0.0,临平体育公园,
598,MINI博物馆,0,0.0,,,120.1892549811,30.3500084187,0,0.0,博物馆,MINI
599,之星博览中心,0,0.0,,,120.190319643,30.3061671734,0,0.0,之星博览中心,
600,竹影七都源,0,0.0,,,120.131308,29.972214,0,0.0,竹影七都源,
601,东湖公园,0,0.0,,,120.2978463758,30.3903170816,0,0.0,东湖公园,
602,云夕庄园,0,0.0,,,120.059764,30.182543,0,0.0,云夕庄园,
603,杭州乐活岛,0,60.0,,,119.496844,29.599254,0,0.0,杭州乐活岛,
604,梅蓉村,0,0.0,,,119.742938,29.856395,0,0.0,梅蓉村,
605,梅里村,0,0.0,,,120.2300761208,30.0003351053,0,0.0,梅里村,
606,王安禅寺,0,0.0,,,120.100856,30.111659,0,0.0,王安禅寺,
607,红山,0,0.0,,,120.411914,30.254453,0,0.0,红山,
608,球山岭,0,0.0,,,118.733126,29.548964,0,0.0,球山岭,
609,兰家湾,0,0.0,,,120.1303541482,30.2649722872,0,0.0,兰家湾,
610,垂云洞,0,0.0,,,119.53915,29.931641,0,0.0,垂云洞,
611,兰江,0,0.0,,,119.537327,29.475478,0,0.0,兰江,
612,天竺三寺,0,0.0,,,120.113256,30.242915,0,0.0,天竺三寺,
613,莫角山遗址,0,0.0,,,119.996088,30.397927,0,0.0,莫角山遗址,
614,大海岭,0,0.0,,,119.5436784552,30.4312398485,0,0.0,大海岭,
615,中河,0,0.0,,,120.179486,30.222505,0,0.0,中河,
616,松岭岗,0,0.0,,,119.356253,30.27964,0,0.0,松岭岗,
617,五丰岛,0,0.0,,,120.1386264639,30.0995845281,0,0.0,五丰岛,
618,1928文化创意园,0,0.0,,,120.2233644947,30.3205773001,0,0.0,文化创意园,
619,西溪天堂West Brook,0,96.0,,,120.0970050052,30.2708540133,0,0.0,西溪天堂,WestBrook
620,富春江特大桥,0,0.0,,,119.911246,29.970577,0,0.0,富春江特大桥,
621,玉皇山南基金小镇2期,0,0.0,,,120.1511688048,30.2100268942,0,0.0,玉皇山南基金小镇期,
622,董公祠,0,0.0,,,119.9688414927,30.0512820834,0,0.0,董公祠,
623,铁井,0,0.0,,,118.9838659371,29.6115919617,0,0.0,铁井,
624,阿海福美术馆,0,0.0,,,120.1689737786,30.2834395342,0,0.0,阿海福美术馆,
625,仓美术馆CANG ART MUSEUM,0,100.0,,,120.0776899456,30.1572987333,0,0.0,仓美术馆,CANGARTMUSEUM
626,恒生科技园,0,0.0,,,120.0122221113,30.2841650845,0,0.0,恒生科技园,
627,浙江地质科创园地质博物馆,0,0.0,,,120.1898069324,30.1909662317,0,0.0,浙江地质科创园地质博物馆,
628,逸云寄庐,0,0.0,,,120.1526617018,30.2585538039,0,0.0,逸云寄庐,
629,广福里,0,0.0,,,120.1646940926,30.2466214245,0,0.0,广福里,
630,西湖创意谷,0,0.0,,,120.1734731221,30.2526156682,0,0.0,西湖创意谷,
631,富春山居数字诗路文化体验馆,0,0.0,,,120.0176817345,30.0941902503,0,0.0,富春山居数字诗路文化体验馆,
632,仁·社区美术馆,0,0.0,,,120.1664688708,30.2713510667,0,0.0,仁社区美术馆,
633,目术塘创意园,0,0.0,,,120.1572831587,30.2113091834,0,0.0,目术塘创意园,
634,lomo创意谷,0,0.0,,,120.1758796195,30.2246149135,0,0.0,创意谷,lomo
635,长城178文创园,0,0.0,,,120.1849833146,30.2270685146,0,0.0,长城文创园,
636,壹向艺术空间,0,0.0,,,120.1441933364,30.2268352889,0,0.0,壹向艺术空间,
637,经纬国际创意园,0,0.0,,,120.1968697054,30.3306265125,0,0.0,经纬国际创意园,
638,运河亚运公园,0,100.0,,,120.1083002987,30.3229915313,0,0.0,运河亚运公园,
639,科技博悟馆,0,0.0,,,120.0883274129,30.1358521275,0,0.0,科技博悟馆,
640,九阳创意工业园,0,0.0,,,120.3504634244,30.3436045969,0,0.0,九阳创意工业园,
641,临浦城市公园,0,0.0,,,120.2495728509,30.0665537464,0,0.0,临浦城市公园,
642,5658文创园,0,0.0,,,120.1764904899,30.2684302714,0,0.0,文创园,
643,KUYE·裤爷炼金室·银饰DIY,0,0.0,,,120.1834168017,30.1911460304,0,0.0,裤爷炼金室银饰,KUYEDIY
644,怪力青年美术馆,0,0.0,,,120.1330292148,30.3392132513,0,0.0,怪力青年美术馆,
645,杭州西溪海狮主题乐园,0,0.0,,,120.045015,30.250863,0,0.0,杭州西溪海狮主题乐园,
646,戏游·南宋记忆,0,0.0,,,120.17611,30.244783,0,0.0,戏游南宋记忆,
647,小古城村水上嘉年华,0,0.0,,,119.870771,30.397574,0,0.0,小古城村水上嘉年华,
648,江南春堂,0,0.0,,,119.2890902707,29.4772899264,0,0.0,江南春堂,
649,白石港公园,0,0.0,,,120.229924347,30.3029657818,0,0.0,白石港公园,
650,石桥武林新城文化公园,0,0.0,,,120.1927469194,30.33688927,0,0.0,石桥武林新城文化公园,
651,谢村体育公园,0,0.0,,,120.1397863181,30.3474527969,0,0.0,谢村体育公园,
652,大草坪游憩公园,0,0.0,,,119.7810385276,30.2432684911,0,0.0,大草坪游憩公园,
653,心语家苑文化公园,0,0.0,,,120.2549519938,30.3985613489,0,0.0,心语家苑文化公园,
654,浩楠四季果园,0,0.0,,,120.173806,29.941005,0,0.0,浩楠四季果园,
655,乐老城隍庙,0,0.0,,,120.4668757807,30.2994493943,0,0.0,乐老城隍庙,
656,幸运桥-观景台,0,0.0,,,119.0109890083,29.617926496,0,0.0,幸运桥观景台,
657,鹿苑,0,0.0,,,119.9958665844,30.3931580256,0,0.0,鹿苑,
658,四歌樱花园,0,0.0,,,120.0095159774,30.3428745643,0,0.0,四歌樱花园,
659,嘉木礼茶广场,0,0.0,,,120.0593810856,30.1911005692,0,0.0,嘉木礼茶广场,
660,莲池,0,0.0,,,120.1466211023,30.2563361308,0,0.0,莲池,
661,良渚梓蔻花园,0,0.0,,,120.084907,30.410557,0,0.0,良渚梓蔻花园,
662,金莲池,0,0.0,,,120.1028273425,30.2490584161,0,0.0,金莲池,
663,清凉峰玫瑰小镇,0,0.0,,,119.004238,30.122441,0,0.0,清凉峰玫瑰小镇,
664,四宜亭,0,0.0,,,120.1693599421,30.2403535836,0,0.0,四宜亭,
665,济公殿,0,0.0,,,120.1550404743,30.2348815005,0,0.0,济公殿,
666,千岛湖文化大观园,0,0.0,,,119.0267627684,29.6056446555,0,0.0,千岛湖文化大观园,
667,陆城门,0,0.0,,,120.000055,30.388783,0,0.0,陆城门,
668,安家塘21号建筑,0,0.0,,,120.1496803342,30.2094205257,0,0.0,安家塘号建筑,
669,雪舫,0,0.0,,,120.1364677847,30.2372905507,0,0.0,雪舫,
670,龙门古镇-连理树,0,0.0,,,119.9520778171,29.9101736147,0,0.0,龙门古镇连理树,
671,蜈蚣岭,0,0.0,,,119.8176116818,30.2063126279,0,0.0,蜈蚣岭,
672,戴村仙女湖,0,0.0,,,120.1856351145,30.0199152193,0,0.0,戴村仙女湖,
673,西湖风景名胜区-圣塘闸亭,0,0.0,,,120.1583181706,30.2686752682,0,0.0,西湖风景名胜区圣塘闸亭,
674,坝子桥,0,100.0,,,120.184519,30.279896,0,0.0,坝子桥,
675,神舟基地景点,0,0.0,,,120.1347738428,30.2493763155,0,0.0,神舟基地景点,
676,乌龙涧铁道铁轨景,0,0.0,,,119.9598331047,30.2984042285,0,0.0,乌龙涧铁道铁轨景,
677,运河映巷影视文化街区,0,0.0,,,120.21325646,30.2800481802,0,0.0,运河映巷影视文化街区,
678,圆融楼,0,0.0,,,120.1093979986,30.2401506507,0,0.0,圆融楼,
679,金莱街,0,0.0,,,120.2791650067,30.1874626356,0,0.0,金莱街,
680,城隍牌楼,0,0.0,,,120.1771911245,30.2408539167,0,0.0,城隍牌楼,
681,杭州虎山水库,0,0.0,,,120.208569429,30.3653887785,0,0.0,杭州虎山水库,
682,梅花凉亭,0,0.0,,,120.159127,30.268753,0,0.0,梅花凉亭,
683,沙漠绿洲多肉植物园,0,0.0,,,119.104332,29.599908,0,0.0,沙漠绿洲多肉植物园,
684,五彩萌宠乐园,0,0.0,,,119.9152740861,30.0008465703,0,0.0,五彩萌宠乐园,
685,叶庆文艺术馆,0,0.0,,,120.249822343,30.3997328773,0,0.0,叶庆文艺术馆,
686,拱墅区非遗馆,0,0.0,,,120.1478782316,30.3235554398,0,0.0,拱墅区非遗馆,
687,淳安县科技馆,0,0.0,,,119.1179691023,29.6001252447,0,0.0,淳安县科技馆,
688,中国美术学院民艺博物馆,0,0.0,,,120.085337,30.160237,0,0.0,中国美术学院民艺博物馆,
689,千鹤妇女精神教育基地,0,0.0,,,119.4756032462,29.5466819937,0,0.0,千鹤妇女精神教育基地,
690,杭州当代美术馆,0,0.0,,,120.2279352886,30.3005174208,0,0.0,杭州当代美术馆,
691,峙山公园,0,0.0,,,120.2527183028,30.0446897671,0,0.0,峙山公园,
692,新安江国际滨水公园彩绘田园,0,0.0,,,119.3779520314,29.5122320269,0,0.0,新安江国际滨水公园彩绘田园,
693,光达美术馆,0,0.0,,,120.152079447,30.2119631931,0,0.0,光达美术馆,
694,桐庐县气象科普馆,0,0.0,,,119.679879,29.809051,0,0.0,桐庐县气象科普馆,
695,青山公园,0,0.0,,,119.825676,30.250279,0,0.0,青山公园,
696,新塘公园,0,0.0,,,119.0542792463,29.617454354,0,0.0,新塘公园,
697,空港体育公园,0,0.0,,,120.4602036969,30.2578475725,0,0.0,空港体育公园,
698,富春江江鲜展示馆,0,0.0,,,119.8297388839,29.8942294866,0,0.0,富春江江鲜展示馆,
699,迎宾公园,0,0.0,,,120.3110310704,30.3942546067,0,0.0,迎宾公园,
700,崇鉴艺术馆,0,0.0,,,120.1584542031,30.2192921947,0,0.0,崇鉴艺术馆,
701,运河金石博物馆,0,0.0,,,120.1451392284,30.3248428721,0,0.0,运河金石博物馆,
702,大关公园,0,0.0,,,120.1625761022,30.3090738818,0,0.0,大关公园,
703,生态湿地公园,0,0.0,,,120.3739886177,30.3210585852,0,0.0,生态湿地公园,
704,银湖公园,0,0.0,,,119.9917616913,30.1481140478,0,0.0,银湖公园,
705,石林火车公园,0,0.0,,,119.1965314367,29.4911554144,0,0.0,石林火车公园,
706,江滨公园,0,40.0,,,119.6842046375,29.807766858,0,0.0,江滨公园,
707,MG19七章公园,0,0.0,,,120.2706991032,30.3285435866,0,0.0,七章公园,MG
708,凤凰山休闲公园,0,0.0,,,119.9494225589,30.2581280633,0,0.0,凤凰山休闲公园,
709,利乐津梁,0,0.0,,,120.1331895502,30.2042467123,0,0.0,利乐津梁,
710,鸠坑茶博馆,0,0.0,,,118.7220413162,29.6889935867,0,0.0,鸠坑茶博馆,
711,浙江理工大学下沙（校区）丝绸博物馆,0,0.0,,,120.3575388017,30.3177110739,0,0.0,浙江理工大学下沙校区丝绸博物馆,
712,龙山公园,0,0.0,,,120.2022013207,30.3663512693,0,0.0,龙山公园,
713,骑行公园,0,0.0,,,120.037951329,30.1874703803,0,0.0,骑行公园,
714,地质文化体验中心,0,0.0,,,120.1900578603,30.1908280916,0,0.0,地质文化体验中心,
715,杭州迪塞卡卡丁车馆,0,0.0,,,120.367415,30.31647,0,0.0,杭州迪塞卡卡丁车馆,
716,西施文化公园,0,0.0,,,120.255738,30.057179,0,0.0,西施文化公园,
717,湖山公园,0,0.0,,,119.0488524103,29.6078518172,0,0.0,湖山公园,
718,子胥公园,0,0.0,,,119.5595415324,29.6215624383,0,0.0,子胥公园,
719,凤山公园,0,0.0,,,120.1799327218,30.2279341264,0,0.0,凤山公园,
720,西河公园,0,0.0,,,120.2694973827,30.1640595353,0,0.0,西河公园,
721,南宋名人园,0,0.0,,,120.1775338446,30.2528500344,0,0.0,南宋名人园,
722,靖江公园,0,0.0,,,120.4784968635,30.2334418339,1,0.0,靖江公园,
723,水美公园,0,0.0,,,120.3222488857,30.3907305815,0,0.0,水美公园,
724,墩祥街地铁商业街,0,0.0,,,120.0933296878,30.3374816705,0,0.0,墩祥街地铁商业街,
725,儿童公园,0,0.0,,,119.954347,30.059895,0,0.0,儿童公园,
726,狮山公园,0,0.0,,,119.8317722162,30.2807943181,0,0.0,狮山公园,
727,南翔公园,0,0.0,,,120.447816,30.263233,0,0.0,南翔公园,
728,千岛湖啤酒激情广场,0,0.0,,,119.1536909369,29.6136252755,0,0.0,千岛湖啤酒激情广场,
729,市民公园,0,0.0,,,120.1629690086,30.2794828971,0,0.0,市民公园,
730,知章公园,0,0.0,,,120.2853325486,30.1472053553,0,0.0,知章公园,
731,滨河公园,0,0.0,,,120.0988329357,30.451298698,0,0.0,滨河公园,
732,申花公园,0,0.0,,,120.1157225732,30.3137664479,0,0.0,申花公园,
733,梅林公园,0,0.0,,,119.7099572793,29.8099119627,0,0.0,梅林公园,
734,连心公园,0,0.0,,,119.6380645906,29.8587684534,0,0.0,连心公园,
735,建德江滨公园,0,0.0,,,119.2845194551,29.4761907334,0,0.0,建德江滨公园,
736,东新公园,0,0.0,,,120.1792185692,30.3033395734,0,0.0,东新公园,
737,宪法公园,0,0.0,,,120.2064751479,30.2149099974,0,0.0,宪法公园,
738,小江公园,0,0.0,,,120.1311726694,30.1407736349,0,0.0,小江公园,
739,望湖公园,0,0.0,,,119.747025,30.236006,0,0.0,望湖公园,
740,天煌公园,0,0.0,,,120.0806214086,30.1261550928,0,0.0,天煌公园,
741,畲族文化公园,0,0.0,,,119.2340455022,29.5642644927,0,0.0,畲族文化公园,
742,施家瑭公园,0,0.0,,,119.0505310946,29.6070925236,0,0.0,施家瑭公园,
743,东门公园,0,0.0,,,119.4519239736,29.9338208849,0,0.0,东门公园,
744,城河公园,0,0.0,,,120.2880910187,30.1660334399,0,0.0,城河公园,
745,新城时代广场,0,0.0,,,120.2132802558,30.2714516034,0,0.0,新城时代广场,
746,渔港公园,0,0.0,,,119.0343263417,29.6067677099,0,0.0,渔港公园,
747,公望美术馆,0,0.0,,,119.944506,30.026704,0,0.0,公望美术馆,
748,西湖国画艺术馆,0,0.0,,,120.1775681971,30.2431042105,0,0.0,西湖国画艺术馆,
749,淳安政协书画院,0,0.0,,,119.0200586768,29.599741514,0,0.0,淳安政协书画院,
750,江南文学会馆,0,0.0,,,120.1388805131,30.2586405416,0,0.0,江南文学会馆,
751,刘江艺术馆,0,0.0,,,120.1776437838,30.2445129361,0,0.0,刘江艺术馆,
752,二龙山,0,0.0,,,120.1293748545,30.2081655494,0,0.0,二龙山,
753,吉庆山,0,0.0,,,120.1245837541,30.2403972206,0,0.0,吉庆山,
754,爱之谷,0,0.0,,,119.539662,29.934141,0,0.0,爱之谷,
755,凌云天桥,0,0.0,,,119.541018,29.932582,0,0.0,凌云天桥,
756,天使之翼,0,0.0,,,119.542528,29.933907,0,0.0,天使之翼,
757,邮政分局旧址,0,0.0,,,120.1776706889,30.2453479282,0,0.0,邮政分局旧址,
758,山沟沟玻璃桥,0,0.0,,,119.7252092903,30.4291099119,0,0.0,山沟沟玻璃桥,
759,浦发图书信息楼,0,0.0,,,120.3896123873,30.3281640928,0,0.0,浦发图书信息楼,
760,中共余杭历史馆,0,0.0,,,120.3035709681,30.4097820362,0,0.0,中共余杭历史馆,
761,西湖区图书馆,0,0.0,,,120.1051932865,30.2887506789,0,0.0,西湖区图书馆,
762,远洋国际YEAH街区,0,0.0,,,120.1490244803,30.3121562788,0,0.0,远洋国际街区,YEAH
763,西溪艺得美术馆,0,0.0,,,120.0847208677,30.287162635,0,0.0,西溪艺得美术馆,
764,下城图书馆,0,0.0,,,120.176847,30.297734,0,0.0,下城图书馆,
765,杭州少年儿童图书馆,0,0.0,,,120.1416054979,30.2694824037,0,0.0,杭州少年儿童图书馆,
766,富义仓艺术中心,0,94.0,,,120.156359,30.301694,1,0.0,富义仓艺术中心,
767,新安公园,0,0.0,,,120.28482,30.183233,0,0.0,新安公园,
768,北城墙遗址展示区,0,0.0,,,119.9988459706,30.4057752685,0,0.0,北城墙遗址展示区,
769,景芳公园,0,94.0,,,120.2170826694,30.2748765609,0,0.0,景芳公园,
770,北塘公园,0,96.0,,,120.2414858918,30.1961474256,0,0.0,北塘公园,
771,上八眼井,0,0.0,,,120.1724445565,30.2442822612,0,0.0,上八眼井,
772,涌金公园,0,100.0,,,120.1668173795,30.2517459367,0,0.0,涌金公园,
773,紫新汇艺术馆,0,0.0,,,120.0989691327,30.2969847372,0,0.0,紫新汇艺术馆,
774,大马山,0,0.0,,,120.0671877097,30.2317107486,0,0.0,大马山,
775,古新河公园,0,0.0,,,120.1565500265,30.2858566286,0,0.0,古新河公园,
776,城西公园,0,0.0,,,120.092712801,30.2658536076,0,0.0,城西公园,
777,梦笔园公园,0,0.0,,,120.2776070913,30.1675504938,0,0.0,梦笔园公园,
778,扇子山,0,0.0,,,120.0791410208,30.2449788375,0,0.0,扇子山,
779,南宋皇城小镇,0,100.0,,,120.1761308986,30.2247959196,0,0.0,南宋皇城小镇,
780,童公尖,0,0.0,,,119.0222198901,30.2419268285,0,0.0,童公尖,
781,圣塘路别墅群,0,0.0,,,120.1641748726,30.2636988198,0,0.0,圣塘路别墅群,
782,杨乃武墓,0,0.0,,,119.9062273506,30.2880547643,0,0.0,杨乃武墓,
783,白鹤峰,0,0.0,,,120.1253109215,30.2219271078,0,0.0,白鹤峰,
784,马市街民居建筑,0,80.0,,,120.1820806141,30.2616031521,0,0.0,马市街民居建筑,
785,钱江世纪城体育公园,0,0.0,,,120.2816429893,30.2238380636,0,0.0,钱江世纪城体育公园,
786,吴敬斋旧居,0,0.0,,,120.1766638353,30.245754587,0,0.0,吴敬斋旧居,
787,江南春公园,0,0.0,,,120.4470808725,30.196334848,0,0.0,江南春公园,
788,徐宅,0,0.0,,,120.1767192228,30.2552659065,0,0.0,徐宅,
789,百丈岭,0,0.0,,,119.0148501337,30.2077660065,0,0.0,百丈岭,
790,兴惠公园,0,0.0,,,120.3824345955,30.1744766763,0,0.0,兴惠公园,
791,永兴公园,0,0.0,,,120.2722486253,30.1664997494,0,0.0,永兴公园,
792,艺尚人才公园,0,0.0,,,120.3022410297,30.3932703663,0,0.0,艺尚人才公园,
793,丁家花园,0,0.0,,,120.1737046789,30.2525430425,0,0.0,丁家花园,
794,五常湿地,0,0.0,,,120.0320806033,30.2759194814,0,0.0,五常湿地,
795,洪桐公园,0,80.0,,,119.9266955958,30.3052918295,0,0.0,洪桐公园,
796,峡川湖,0,0.0,,,119.0478519042,30.0893715047,0,0.0,峡川湖,
797,越王峥,0,0.0,,,120.3419055449,30.0925580987,0,0.0,越王峥,
798,中华书局分局旧址,0,0.0,,,120.1716263665,30.2585174518,0,0.0,中华书局分局旧址,
799,济民园,0,0.0,,,120.2554116721,30.1909302896,0,0.0,济民园,
800,汪宅,0,0.0,,,120.1795335844,30.2436702508,0,0.0,汪宅,
801,乾隆御碑与水利通判厅遗址,0,0.0,,,120.19132,30.485249,0,0.0,乾隆御碑与水利通判厅遗址,
802,孤云草舍,0,0.0,,,120.1500523424,30.2620107142,0,0.0,孤云草舍,
803,锦鳞公园,0,0.0,,,120.3554776862,30.3143114474,0,0.0,锦鳞公园,
804,向公休闲文化公园,0,100.0,,,120.4789677978,30.3084227634,0,0.0,向公休闲文化公园,
805,闻堰人民公园,0,0.0,,,120.1905197298,30.1278866195,0,0.0,闻堰人民公园,
806,下孙古邨,0,60.0,,,120.241267852,30.1635481286,0,0.0,下孙古邨,
807,仓前粮仓,0,0.0,,,120.0136135942,30.2981248844,0,0.0,仓前粮仓,
